"year","TAZ","count"
2019,14096100,1.910856721
2020,14096100,0.52931662
2019,14096200,0.716481097
2020,14096200,0.712501824
2019,14097100,25.2830096
2020,14097100,25.02426089
2019,14097200,27.803476988
2020,14097200,28.229619276
2019,14098100,3.622173544
2020,14098100,4.061445971
2019,14098200,1.496792784
2020,14098200,1.619472584
2019,14099100,0.238199842
2020,14099100,0.340255962
2019,14100100,0.287133811
2020,14100100,0.304920012
2019,14101100,0.210379187
2020,14101100,0.271419394
2019,14101200,1.057899138
2020,14101200,1.060573522
2019,14102100,0.634071813
2020,14102100,0.47502235
2019,14103100,1.255383753
2020,14103100,1.271188054
2019,14104100,1.117283397
2020,14104100,1.010652655
2019,14105100,0
2020,14105100,0
2019,14105200,0.082077409
2020,14105200,0.45241319
2019,14106100,0.393708547
2020,14106100,0.393708547
2019,14106200,0.013772121
2020,14106200,0.013772121
2019,14106300,0.019469916
2020,14106300,0.019469916
2019,14106400,0.045797746
2020,14106400,0.05458931
2019,14106500,0.140624428
2020,14106500,0.154967195
2019,14107100,4.561240247
2020,14107100,4.673868193
2019,14107200,0
2020,14107200,0
2019,14108100,0.737122077
2020,14108100,0.908440783
2019,14109100,34.13176617
2020,14109100,31.96795886
2019,14109200,31.596308069
2020,14109200,32.227308172
2019,14109300,1.911478822
2020,14109300,1.937242018
2019,20211100,16.389853589
2020,20211100,17.760072967
2019,20212100,34.12984185
2020,20212100,35.73852469
2019,20212200,22.70632714
2020,20212200,23.97113822
2019,20213100,4.825155025
2020,20213100,4.908867383
2019,20213200,7.871937778
2020,20213200,8.046404563
2019,20213300,18.559880421
2020,20213300,16.296955444
2019,20214100,9.870569941
2020,20214100,10.136345786
2019,20214200,8.003474715
2020,20214200,8.169001935
2019,20214300,7.990490843
2020,20214300,10.175534476
2019,20214400,6.490851485
2020,20214400,6.899874295
2019,20214500,5.828183713
2020,20214500,6.884496236
2019,20214600,11.265429359
2020,20214600,11.480328731
2019,20214700,0.008584629
2020,20214700,0.977206866
2019,20215100,11.267953554
2020,20215100,11.402063542
2019,20215200,14.715847091
2020,20215200,16.739898754
2019,20215300,24.54710717
2020,20215300,26.20982822
2019,20216100,16.51366534
2020,20216100,17.829790025
2019,20216200,14.161199427
2020,20216200,15.535175455
2019,20216300,5.968250712
2020,20216300,6.502261104
2019,20216400,5.829148018
2020,20216400,6.901563229
2019,20217100,4.46285964
2020,20217100,5.205197081
2019,20217200,12.664355367
2020,20217200,15.801246023
2019,20217300,16.137964225
2020,20217300,19.066234453
2019,20217400,8.55210639
2020,20217400,8.998209148
2019,20217500,10.051201901
2020,20217500,10.868597191
2019,20218100,8.48776629
2020,20218100,9.623270213
2019,20218200,42.87503654
2020,20218200,39.2566628
2019,20219100,15.820493836
2020,20219100,16.219452423
2019,20219200,25.51386032
2020,20219200,27.13939172
2019,20220100,29.06132722
2020,20220100,31.20473385
2019,20220200,21.499296466
2020,20220200,22.92630052
2019,20221100,22.81367434
2020,20221100,23.547512586
2019,20221200,24.23475888
2020,20221200,24.58709448
2019,20221300,20.143759651
2020,20221300,21.5929594
2019,20222100,7.530610703
2020,20222100,7.268140163
2019,20222200,14.014883905
2020,20222200,17.620962126
2019,20222300,23.467533701
2020,20222300,27.28200588
2019,20223100,12.038718652
2020,20223100,12.348779871
2019,20224100,11.61023837
2020,20224100,14.318698037
2019,20224200,0.025151527
2020,20224200,0.025151527
2019,20225100,33.17966732
2020,20225100,37.50636234
2019,20226100,43.22282372
2020,20226100,47.00751817
2019,20227100,22.754698965
2020,20227100,20.605468303
2019,20228100,0
2020,20228100,0
2019,20229100,14.940719818
2020,20229100,18.66283981
2019,20229200,0.845970235
2020,20229200,0.93664838
2019,20230100,43.27685849
2020,20230100,46.54553596
2019,20231100,3.676987771
2020,20231100,3.756493853
2019,20231200,7.242246191
2020,20231200,8.145658839
2019,20232100,2.512711956
2020,20232100,3.170915493
2019,20232200,5.066340544
2020,20232200,4.62859385
2019,20232300,16.343850233
2020,20232300,16.012347911
2019,20232400,10.979846502
2020,20232400,11.994907997
2019,20233100,30.51348109
2020,20233100,38.66739681
2019,20234100,10.966125788
2020,20234100,11.325178134
2019,20234200,11.677387989
2020,20234200,12.147121188
2019,20234300,18.072005869
2020,20234300,18.894519919
2019,20234400,11.893975161
2020,20234400,12.574638203
2019,20235100,8.818209968
2020,20235100,9.65127749
2019,20235200,10.971783349
2020,20235200,12.089991888
2019,20235300,7.0699007
2020,20235300,7.559280259
2019,20235400,8.192944675
2020,20235400,9.013626263
2019,20235500,1.83419472
2020,20235500,2.326699564
2019,20235600,3.382980793
2020,20235600,3.718291854
2019,20236100,10.693874627
2020,20236100,9.891699977
2019,20236200,4.588404059
2020,20236200,4.931914204
2019,20236300,5.540227668
2020,20236300,6.211373395
2019,20236400,14.884956285
2020,20236400,15.319923131
2019,20237100,0.383126128
2020,20237100,0.551218027
2019,20237200,13.070131243
2020,20237200,13.758483097
2019,20237300,9.2490708
2020,20237300,9.846660307
2019,20237400,36.802468602
2020,20237400,43.272368195
2019,20238100,11.724203552
2020,20238100,11.865747155
2019,20238200,16.677114097
2020,20238200,18.062928149
2019,20239100,32.56544307
2020,20239100,40.68922123
2019,20239200,7.698423619
2020,20239200,7.89391277
2019,20240100,10.265208558
2020,20240100,10.303643327
2019,20240200,27.224184197
2020,20240200,28.86174158
2019,20241100,21.877738771
2020,20241100,21.588053024
2019,20242100,21.343584346
2020,20242100,20.304183571
2019,20242200,9.551182984
2020,20242200,11.140861429
2019,20242300,6.8037839
2020,20242300,6.612892566
2019,20243100,7.141463518
2020,20243100,8.106643963
2019,20243200,7.11889544
2020,20243200,7.328875352
2019,20244100,7.886781284
2020,20244100,7.310852251
2019,20244200,9.720377268
2020,20244200,8.988952687
2019,20244300,9.250100159
2020,20244300,10.616665857
2019,20244400,1.411663171
2020,20244400,1.290008674
2019,20244500,3.856737873
2020,20244500,3.967654468
2019,20244600,12.374559713
2020,20244600,13.065118699
2019,20244700,7.304274452
2020,20244700,8.608721199
2019,20245100,22.96792592
2020,20245100,24.68524106
2019,20245200,14.819819587
2020,20245200,15.96591151
2019,20246100,9.518727272
2020,20246100,10.005530033
2019,20246200,1.537815247
2020,20246200,1.458770553
2019,20247100,20.15054408
2020,20247100,23.673523845
2019,20248100,8.98251279
2020,20248100,8.971903007
2019,20248200,16.330689177
2020,20248200,18.511828004
2019,20249100,6.68134645
2020,20249100,6.839959659
2019,20249200,7.823338264
2020,20249200,8.010249364
2019,20250100,6.553451896
2020,20250100,6.393892848
2019,20250200,12.79603217
2020,20250200,10.519083632
2019,20251100,5.783328429
2020,20251100,6.975884102
2019,20251200,4.760354101
2020,20251200,4.571341596
2019,20252100,14.207799962
2020,20252100,15.335324311
2019,20252200,14.709660669
2020,20252200,19.230076031
2019,20252300,17.644110817
2020,20252300,18.012767233
2019,20253100,16.374101425
2020,20253100,17.044922405
2019,20253200,6.423008032
2020,20253200,6.274127574
2019,20253300,9.627552523
2020,20253300,10.252719695
2019,20254100,23.411114657
2020,20254100,22.79361066
2019,20255100,18.133865006
2020,20255100,19.327432396
2019,20255200,35.62699468
2020,20255200,38.76955245
2019,20255300,0.62639083
2020,20255300,1.092321527
2019,20256100,28.8525675
2020,20256100,29.19847618
2019,20257100,8.71593454
2020,20257100,10.409787866
2019,20257200,7.329040815
2020,20257200,8.5909887
2019,20258100,25.499785609
2020,20258100,33.78353359
2019,20258200,1.978239677
2020,20258200,2.671905157
2019,20259100,16.081142045
2020,20259100,17.154674051
2019,20259200,18.460631281
2020,20259200,18.935841044
2019,20260100,5.606489144
2020,20260100,5.850869445
2019,20260200,18.850275487
2020,20260200,19.481647834
2019,20260300,26.962234812
2020,20260300,23.318067192
2019,20261100,6.439829989
2020,20261100,5.871400911
2019,20261200,2.013735004
2020,20261200,2.003862969
2019,20261300,8.276823745
2020,20261300,6.895994166
2019,20262100,12.957211875
2020,20262100,13.429091116
2019,20263100,7.496016054
2020,20263100,7.694968913
2019,20263200,7.278747285
2020,20263200,6.702903832
2019,20263300,13.881212462
2020,20263300,14.271498749
2019,20263400,10.231240638
2020,20263400,12.075369459
2019,20264100,1.11370089
2020,20264100,0.845404482
2019,20265100,30.15278766
2020,20265100,31.37763009
2019,20266100,15.699881115
2020,20266100,16.54828588
2019,20266200,5.273178658
2020,20266200,5.559405035
2019,20267100,31.923686413
2020,20267100,36.673097153
2019,20267200,17.681797818
2020,20267200,15.601141229
2019,20268100,10.264813557
2020,20268100,10.039422578
2019,20268200,6.73755348
2020,20268200,10.00489099
2019,20269100,10.668546186
2020,20269100,11.813444278
2019,20270100,4.791031249
2020,20270100,4.534694697
2019,20271100,2.873358988
2020,20271100,3.528320674
2019,20272100,20.637257909
2020,20272100,24.31039932
2019,20273100,2.396234354
2020,20273100,2.596365314
2019,20274100,23.80147167
2020,20274100,25.63381554
2019,20274200,8.811579902
2020,20274200,9.376680804
2019,20275100,0
2020,20275100,0
2019,20276100,15.728097937
2020,20276100,16.670466949
2019,20277100,0.715514904
2020,20277100,0.594448298
2019,20277200,14.280859617
2020,20277200,14.976592137
2019,20278100,8.996658087
2020,20278100,9.219012173
2019,20279100,0.035341844
2020,20279100,0.241211406
2019,20280100,2.494527423
2020,20280100,9.717899037
2019,20281100,2.156929687
2020,20281100,2.549739708
2019,20281200,0.657560943
2020,20281200,0.595681623
2019,20281300,0.900456247
2020,20281300,0.536701018
2019,20281400,1.467985884
2020,20281400,1.229617246
2019,20282100,0.30116038
2020,20282100,0.493998948
2019,20283100,4.082349992
2020,20283100,5.212252128
2019,20284100,2.3605845
2020,20284100,2.353639794
2019,20284200,9.455694847
2020,20284200,8.822390819
2019,20285100,0.21476361
2020,20285100,0.185331975
2019,20285200,0.16261966
2020,20285200,0.163280433
2019,20285300,0.10068625
2020,20285300,0.110822884
2019,20286100,0.003079751
2020,20286100,0.003079751
2019,20286200,0.001997339
2020,20286200,0.001997339
2019,20286300,0.014472217
2020,20286300,0.028661265
2019,20286400,0.013239579
2020,20286400,0.001375857
2019,20286500,0.00401172
2020,20286500,0.038159495
2019,20287100,7.568844779
2020,20287100,7.364340873
2019,20287200,0.153956873
2020,20287200,0.130964567
2019,20288100,9.039248187
2020,20288100,9.23576765
2019,20288200,0
2020,20288200,0
2019,20288300,0.140431913
2020,20288300,0.416530335
2019,20288400,3.922634613
2020,20288400,4.623702694
2019,20288500,9.018728195
2020,20288500,9.060653248
2019,20288600,3.117544013
2020,20288600,3.199551793
2019,20288700,0.685951493
2020,20288700,0.41462843
2019,20289100,0.031902518
2020,20289100,0.031902518
2019,20289200,1.719371687
2020,20289200,2.069991733
2019,20289300,0
2020,20289300,0
2019,20289400,0.926089182
2020,20289400,1.214481474
2019,20289500,0.132747044
2020,20289500,0.132823986
2019,20289600,0.239130379
2020,20289600,0.219471367
2019,20289700,0.15664908
2020,20289700,0.127651352
2019,20290100,0
2020,20290100,0
2019,20290200,0.150074935
2020,20290200,0.208321884
2019,20290300,0.056047878
2020,20290300,0.023056454
2019,20290400,0.906076909
2020,20290400,0.732165619
2019,20290500,0.030841358
2020,20290500,0.025780359
2019,20290600,0.294531649
2020,20290600,0.327996184
2019,20290700,0.337474022
2020,20290700,0.066609735
2019,20290800,4.218418898
2020,20290800,5.2852516
2019,20291100,0.21666487
2020,20291100,0.208158478
2019,20291200,0.131429161
2020,20291200,0.078408225
2019,20291300,6.266816211
2020,20291300,7.778623665
2019,20291400,0.180675781
2020,20291400,0.133279427
2019,20291500,0.086433266
2020,20291500,0.109641656
2019,20291600,10.474094833
2020,20291600,12.151344863
2019,20291700,16.697025861
2020,20291700,19.221020288
2019,20291800,35.50233564
2020,20291800,36.93201965
2019,20291900,0.020400848
2020,20291900,0.033513677
2019,20292100,0.24531769
2020,20292100,0.231042348
2019,20292200,0.048681973
2020,20292200,0.084716615
2019,20292300,0.853909829
2020,20292300,0.904585341
2019,20292400,0.034765862
2020,20292400,0.024376969
2019,20292500,0.001391812
2020,20292500,0.001391812
2019,20292600,13.052692012
2020,20292600,15.293566594
2019,20292700,0.025998334
2020,20292700,0.025998334
2019,20292800,0.170939551
2020,20292800,0.18232602
2019,20292900,0.130804998
2020,20292900,0.280679702
2019,20293100,4.005172464
2020,20293100,4.014729751
2019,20293200,0.150867119
2020,20293200,0.100619424
2019,20293300,0.197332147
2020,20293300,0.152757446
2019,20293400,0.24596391
2020,20293400,0.245475473
2019,20293500,0.185002764
2020,20293500,0.115385315
2019,20293600,0.305971926
2020,20293600,0.266018553
2019,20294100,2.060772245
2020,20294100,2.399810153
2019,20294200,3.722388251
2020,20294200,3.772522387
2019,20294300,4.631599035
2020,20294300,4.921019615
2019,20294400,5.365606237
2020,20294400,5.791664089
2019,20294500,10.630626501
2020,20294500,10.539315223
2019,20294600,5.788712621
2020,20294600,7.201431697
2019,20295100,0
2020,20295100,0
2019,20296100,0.631559553
2020,20296100,0.739891632
2019,20296200,0.015941549
2020,20296200,0.067103756
2019,20296300,2.146762578
2020,20296300,2.345121194
2019,20296400,0.759746844
2020,20296400,1.165846928
2019,20296500,7.627368307
2020,20296500,9.785195708
2019,20296600,4.473922679
2020,20296600,5.160525076
2019,20296700,4.98823465
2020,20296700,4.843582707
2019,20296800,4.764297014
2020,20296800,8.452105529
2019,20296900,3.867145528
2020,20296900,4.635935347
2019,20297100,6.95064066
2020,20297100,6.705419492
2019,20297200,4.339199278
2020,20297200,4.658547517
2019,20297300,11.151998384
2020,20297300,12.428429691
2019,20297400,6.298001192
2020,20297400,6.864346618
2019,20297500,2.205759749
2020,20297500,2.678362547
2019,20297600,1.678198445
2020,20297600,1.797005447
2019,20298100,0.012077353
2020,20298100,0.105145581
2019,20298200,0.068076947
2020,20298200,0.068076947
2019,20298300,0.061252816
2020,20298300,0.061252816
2019,20298400,0.010440683
2020,20298400,0.010440683
2019,20298500,0.021461836
2020,20298500,0.056198744
2019,20298600,0
2020,20298600,0
2019,20298700,0.341816762
2020,20298700,0.173975345
2019,20299100,0.378224315
2020,20299100,0.60910773
2019,20299200,0.000821173
2020,20299200,0.000821173
2019,20299300,0
2020,20299300,0
2019,20299400,0.164117284
2020,20299400,0.373737664
2019,20299500,7.660499439
2020,20299500,6.408072629
2019,20299600,0.327828625
2020,20299600,0.248209452
2019,20299700,0.011585592
2020,20299700,0.014147027
2019,20299800,8.86586223
2020,20299800,9.112503317
2019,20299900,0
2020,20299900,0
2019,20300100,0.140184155
2020,20300100,0.070534372
2019,20300200,0.334838597
2020,20300200,0.178114344
2019,20300300,0.394394889
2020,20300300,0.355255848
2019,20300400,0.16161559
2020,20300400,0.16161559
2019,20300500,0.297931563
2020,20300500,0.388808253
2019,20300600,0.324857145
2020,20300600,0.162764219
2019,20300700,0.021461836
2020,20300700,0.001429236
2019,20300800,0.257983457
2020,20300800,0.42633043
2019,20301100,0.088457959
2020,20301100,0.096532291
2019,20301200,4.624688352
2020,20301200,5.030482352
2019,20301300,1.826343402
2020,20301300,2.450196593
2019,20301400,12.477310764
2020,20301400,14.576194777
2019,20301500,8.982329871
2020,20301500,10.222111517
2019,20301600,2.069832568
2020,20301600,2.231909891
2019,20302100,6.889994018
2020,20302100,7.873303606
2019,20302200,3.930607344
2020,20302200,4.144734119
2019,20302300,2.121716425
2020,20302300,1.797667929
2019,20302400,0.01674979
2020,20302400,0.01674979
2019,20302500,3.511757035
2020,20302500,2.994580515
2019,20303100,13.683708757
2020,20303100,15.662458843
2019,20303200,14.454955237
2020,20303200,14.894144977
2019,20303300,13.566960667
2020,20303300,14.974718339
2019,20303400,6.696410969
2020,20303400,7.526873433
2019,20303500,10.75291009
2020,20303500,12.312125118
2019,20303600,7.623082782
2020,20303600,8.986528166
2019,20304100,23.60706124
2020,20304100,27.72471858
2019,20304200,6.581969236
2020,20304200,7.187262796
2019,20304300,13.95463254
2020,20304300,15.636030542
2019,20305100,0
2020,20305100,0
2019,20305200,9.823851276
2020,20305200,11.084368017
2019,20305300,0
2020,20305300,0
2019,20305400,6.019834166
2020,20305400,6.967096692
2019,20306100,23.4309077
2020,20306100,26.17253668
2019,20306200,22.13985959
2020,20306200,25.21588239
2019,20307100,14.581920688
2020,20307100,20.670297079
2019,20307200,0.008094973
2020,20307200,0.008094973
2019,20307300,31.82952019
2020,20307300,33.44349786
2019,20307400,0.16866418
2020,20307400,0.696418247
2019,20307500,5.536597462
2020,20307500,6.008951017
2019,20308100,3.307128332
2020,20308100,4.990442085
2019,20308200,7.340487679
2020,20308200,7.684472677
2019,20308300,3.588711254
2020,20308300,3.570922675
2019,20308400,0.022824837
2020,20308400,0.031187359
2019,20308500,19.698512949
2020,20308500,18.43168855
2019,20309100,12.332560621
2020,20309100,14.496301715
2019,20309200,11.846569809
2020,20309200,13.258869878
2019,20309300,11.243819261
2020,20309300,12.058484472
2019,20309400,18.646632181
2020,20309400,20.225950026
2019,20310100,7.132801188
2020,20310100,5.350202295
2019,20310200,0
2020,20310200,0
2019,20310300,0
2020,20310300,0
2019,20310400,0
2020,20310400,0
