"year","TAZ","count"
2019,14067200,19.48708654
2020,14067200,19.64043368
2019,14068100,0
2020,14068100,0
2019,14068200,0
2020,14068200,0.064698427
2019,14068300,1.948986735
2020,14068300,1.908503923
2019,14068400,0.063288957
2020,14068400,0.063288957
2019,14068500,0
2020,14068500,0.063288957
2019,14069100,22.51794238
2020,14069100,22.10635136
2019,14069200,5.984861995
2020,14069200,5.941467672
2019,14070100,5.483425366
2020,14070100,5.404991979
2019,14071100,7.277204973
2020,14071100,6.850517431
2019,14071200,0.94410352
2020,14071200,0.841681519
2019,14072100,21.98804568
2020,14072100,21.31335343
2019,14073100,11.10286318
2020,14073100,11.32907335
2019,14073200,19.28460447
2020,14073200,19.39276737
2019,14074100,8.71065717
2020,14074100,8.526521131
2019,14075100,0.119594319
2020,14075100,0.169134469
2019,14075200,0.029598884
2020,14075200,0.173952467
2019,14075300,0.175878801
2020,14075300,0.285352211
2019,14076100,18.03773945
2020,14076100,17.73117999
2019,14076200,39.80551642
2020,14076200,38.92370547
2019,14077100,11.50528322
2020,14077100,11.6904856
2019,14077200,0
2020,14077200,0
2019,14077300,59.50813685
2020,14077300,59.40600868
2019,14077400,55.0206156
2020,14077400,53.45909917
2019,14078100,26.58327164
2020,14078100,26.44192443
2019,14078200,23.39158196
2020,14078200,23.74899068
2019,14079100,28.51671668
2020,14079100,28.59906643
2019,14079200,33.80439154
2020,14079200,32.36469374
2019,14079300,0
2020,14079300,0
2019,14080100,0.24190427
2020,14080100,0.24190427
2019,14080200,1.898414735
2020,14080200,1.831212166
2019,14081100,3.964322393
2020,14081100,3.906204207
2019,14082100,2.600027362
2020,14082100,2.339057588
2019,14083100,0.733582297
2020,14083100,0.791357885
2019,14083200,0.393402238
2020,14083200,0.391871363
2019,14084100,0.152399172
2020,14084100,0.152399172
2019,14084200,0.063288957
2020,14084200,0.063288957
2019,14084300,0.509858455
2020,14084300,0.473325232
2019,14084400,0
2020,14084400,0
2019,14084500,0.473740488
2020,14084500,0.44791923
2019,14085100,0.404644951
2020,14085100,0.394683228
2019,14085200,0.809766982
2020,14085200,0.618490641
2019,14086100,0.615396481
2020,14086100,0.698829263
2019,14086200,1.424222954
2020,14086200,1.271879659
2019,14086300,0
2020,14086300,0
2019,14087100,0.326351639
2020,14087100,0.261653211
2019,14088100,0.43046498
2020,14088100,0.162456022
2019,14088200,0
2020,14088200,0
2019,14088300,0.197480741
2020,14088300,0.210010695
2019,14089100,0.566260699
2020,14089100,0.335976813
2019,14089200,0.32347682
2020,14089200,0.145256391
2019,14090100,1.14855259
2020,14090100,1.00708012
2019,14090200,0
2020,14090200,0
2019,14090300,0
2020,14090300,0
2019,14091100,0.572807515
2020,14091100,0.435912521
2019,14091200,0.846976089
2020,14091200,0.560403906
2019,14092100,0.654886189
2020,14092100,0.686281571
2019,14093100,19.36183031
2020,14093100,17.9592475
2019,14094100,0.736315406
2020,14094100,0.608627777
2019,14094200,0.757249497
2020,14094200,0.709231166
2019,14095100,4.605091391
2020,14095100,4.80659946
2019,14095200,1.897480999
2020,14095200,2.22738707
2019,14096100,0.422975636
2020,14096100,0.411370665
2019,14096200,0.015504177
2020,14096200,0.043693591
2019,14097100,24.50840274
2020,14097100,23.84435143
2019,14097200,17.76970897
2020,14097200,17.59984563
2019,14098100,4.104989887
2020,14098100,3.701603322
2019,14098200,3.76433378
2020,14098200,4.087638026
2019,14099100,0.342227501
2020,14099100,0.190824086
2019,14100100,1.004799256
2020,14100100,1.022757312
2019,14101100,0.350676909
2020,14101100,0.204718333
2019,14101200,0.159351098
2020,14101200,0.159351098
2019,14102100,1.195207004
2020,14102100,1.36644138
2019,14103100,0.634160105
2020,14103100,0.635569575
2019,14104100,0.317194617
2020,14104100,0.318702195
2019,14105100,0
2020,14105100,0
2019,14105200,0.255975778
2020,14105200,0.255975778
2019,14106100,0
2020,14106100,0
2019,14106200,0
2020,14106200,0
2019,14106300,0
2020,14106300,0
2019,14106400,0.083432782
2020,14106400,0.112589844
2019,14106500,0.55246444
2020,14106500,0.578285698
2019,14107100,1.491962095
2020,14107100,0.953445017
2019,14107200,0
2020,14107200,0
2019,14108100,0.279297354
2020,14108100,0.118780112
2019,14109100,7.622835695
2020,14109100,7.127260464
2019,14109200,11.46011435
2020,14109200,11.1811772
2019,14109300,2.887564135
2020,14109300,3.014521894
2019,20211100,9.140122765
2020,20211100,8.469056065
2019,20212100,9.18594104
2020,20212100,8.504122291
2019,20212200,9.208009567
2020,20212200,9.079105279
2019,20213100,2.702202869
2020,20213100,2.271840406
2019,20213200,3.117515731
2020,20213200,3.195373118
2019,20213300,10.86154973
2020,20213300,12.64337528
2019,20214100,5.32254901
2020,20214100,6.020755297
2019,20214200,4.779662011
2020,20214200,6.310960834
2019,20214300,5.033559301
2020,20214300,6.121554546
2019,20214400,5.146655349
2020,20214400,5.607825041
2019,20214500,5.966717497
2020,20214500,7.394681329
2019,20214600,8.710449224
2020,20214600,8.346187676
2019,20214700,0.138787314
2020,20214700,0.848611577
2019,20215100,9.775965094
2020,20215100,9.349273601
2019,20215200,10.96485562
2020,20215200,11.76828168
2019,20215300,25.11091017
2020,20215300,25.48627183
2019,20216100,28.75000749
2020,20216100,29.10652975
2019,20216200,18.15540581
2020,20216200,17.38306636
2019,20216300,3.123263259
2020,20216300,3.075299184
2019,20216400,4.587810446
2020,20216400,4.355003701
2019,20217100,12.59914314
2020,20217100,12.47652898
2019,20217200,17.79281371
2020,20217200,17.06209348
2019,20217300,27.02823274
2020,20217300,24.84581702
2019,20217400,7.309147935
2020,20217400,8.024992882
2019,20217500,8.533658049
2020,20217500,8.776129995
2019,20218100,8.228751788
2020,20218100,5.865486629
2019,20218200,34.24739671
2020,20218200,41.91174379
2019,20219100,7.808273139
2020,20219100,7.504150088
2019,20219200,33.6946136
2020,20219200,34.24290863
2019,20220100,13.60547145
2020,20220100,15.31999786
2019,20220200,12.35191332
2020,20220200,16.96704028
2019,20221100,38.13587913
2020,20221100,35.35751952
2019,20221200,13.85956365
2020,20221200,10.8157671
2019,20221300,19.81612255
2020,20221300,14.98967313
2019,20222100,5.373959614
2020,20222100,5.459616818
2019,20222200,11.01871192
2020,20222200,12.38955233
2019,20222300,9.877201376
2020,20222300,11.19221197
2019,20223100,20.0478054
2020,20223100,19.14292009
2019,20224100,30.1292889
2020,20224100,30.79460086
2019,20224200,0
2020,20224200,0
2019,20225100,98.96605614
2020,20225100,96.3177701
2019,20226100,118.6084351
2020,20226100,114.5839845
2019,20227100,77.14358581
2020,20227100,73.13485944
2019,20228100,0
2020,20228100,0
2019,20229100,58.75587975
2020,20229100,58.77578976
2019,20229200,5.464227655
2020,20229200,6.654934675
2019,20230100,36.39492898
2020,20230100,37.59698323
2019,20231100,9.454521541
2020,20231100,10.03558127
2019,20231200,7.802096731
2020,20231200,7.022116433
2019,20232100,3.770204186
2020,20232100,4.205092087
2019,20232200,4.714031092
2020,20232200,4.693463033
2019,20232300,8.264581779
2020,20232300,8.621072152
2019,20232400,7.620685619
2020,20232400,9.878584733
2019,20233100,61.2871876
2020,20233100,59.40771517
2019,20234100,3.341322897
2020,20234100,2.698424924
2019,20234200,5.968096701
2020,20234200,6.470370509
2019,20234300,19.54954646
2020,20234300,15.79575157
2019,20234400,11.56154556
2020,20234400,10.17449474
2019,20235100,16.14513864
2020,20235100,13.76621375
2019,20235200,32.18447644
2020,20235200,27.51831241
2019,20235300,12.34029321
2020,20235300,10.50684914
2019,20235400,14.76172531
2020,20235400,14.88948776
2019,20235500,6.962113442
2020,20235500,8.290991589
2019,20235600,17.89881758
2020,20235600,17.58120798
2019,20236100,17.7476681
2020,20236100,16.77384616
2019,20236200,8.926428128
2020,20236200,8.050221305
2019,20236300,5.851518111
2020,20236300,5.325805716
2019,20236400,14.58832601
2020,20236400,13.38685207
2019,20237100,1.546270447
2020,20237100,2.24744426
2019,20237200,19.20493857
2020,20237200,15.30588159
2019,20237300,10.3859668
2020,20237300,9.70683126
2019,20237400,26.71879623
2020,20237400,24.41653099
2019,20238100,5.938191597
2020,20238100,5.742590119
2019,20238200,15.74660434
2020,20238200,13.41077357
2019,20239100,37.11333568
2020,20239100,37.54889053
2019,20239200,8.663729641
2020,20239200,7.845333351
2019,20240100,10.01376907
2020,20240100,9.602828411
2019,20240200,18.86437257
2020,20240200,17.85329798
2019,20241100,28.73250113
2020,20241100,32.85713629
2019,20242100,9.055870839
2020,20242100,8.767985666
2019,20242200,12.42848824
2020,20242200,11.88746747
2019,20242300,13.01271181
2020,20242300,12.31139957
2019,20243100,12.91707138
2020,20243100,12.28576946
2019,20243200,10.29847656
2020,20243200,9.475400874
2019,20244100,12.32686023
2020,20244100,14.68159416
2019,20244200,22.98540067
2020,20244200,22.82796566
2019,20244300,36.55495504
2020,20244300,34.77824676
2019,20244400,5.268640867
2020,20244400,5.447312454
2019,20244500,15.80992458
2020,20244500,17.3054038
2019,20244600,40.78400734
2020,20244600,39.53427612
2019,20244700,23.3238375
2020,20244700,19.2623973
2019,20245100,26.39138235
2020,20245100,22.47861703
2019,20245200,24.65456972
2020,20245200,21.88046118
2019,20246100,12.98140655
2020,20246100,12.20656447
2019,20246200,3.338088302
2020,20246200,3.407225642
2019,20247100,43.61826144
2020,20247100,44.26508242
2019,20248100,8.627501303
2020,20248100,8.010164537
2019,20248200,25.71743883
2020,20248200,24.35428147
2019,20249100,11.37296143
2020,20249100,10.28092309
2019,20249200,15.11675472
2020,20249200,13.27054578
2019,20250100,21.65178666
2020,20250100,20.04054625
2019,20250200,19.78067256
2020,20250200,18.83862613
2019,20251100,8.73164022
2020,20251100,6.820995483
2019,20251200,7.402030388
2020,20251200,6.986608463
2019,20252100,18.36022384
2020,20252100,17.74169877
2019,20252200,18.57886249
2020,20252200,20.20778151
2019,20252300,24.67125545
2020,20252300,17.94078676
2019,20253100,27.93941056
2020,20253100,26.580135
2019,20253200,13.45837121
2020,20253200,13.48265358
2019,20253300,17.30123319
2020,20253300,16.3499259
2019,20254100,23.15402162
2020,20254100,23.61473203
2019,20255100,33.23350094
2020,20255100,34.88888465
2019,20255200,8.582300745
2020,20255200,6.598417423
2019,20255300,1.024757608
2020,20255300,0.344392195
2019,20256100,71.00185726
2020,20256100,63.46981326
2019,20257100,33.7143202
2020,20257100,31.28325378
2019,20257200,21.24638657
2020,20257200,16.85372766
2019,20258100,70.83000269
2020,20258100,66.77860579
2019,20258200,19.09929117
2020,20258200,16.81894029
2019,20259100,18.8986949
2020,20259100,18.65716121
2019,20259200,33.8650222
2020,20259200,30.81835168
2019,20260100,9.262544992
2020,20260100,9.056430894
2019,20260200,25.91604944
2020,20260200,25.19283139
2019,20260300,37.06680299
2020,20260300,31.78948404
2019,20261100,13.71019629
2020,20261100,14.90264377
2019,20261200,6.849797494
2020,20261200,6.268056406
2019,20261300,15.26307983
2020,20261300,15.52957122
2019,20262100,29.90863509
2020,20262100,35.28063151
2019,20263100,20.68582547
2020,20263100,17.78973728
2019,20263200,10.14384519
2020,20263200,10.95398205
2019,20263300,19.95170419
2020,20263300,20.28551024
2019,20263400,22.48935124
2020,20263400,20.75824977
2019,20264100,0.715326944
2020,20264100,1.118477646
2019,20265100,52.85870944
2020,20265100,58.52925664
2019,20266100,23.22871306
2020,20266100,22.31192612
2019,20266200,11.51628132
2020,20266200,11.04029542
2019,20267100,46.79672277
2020,20267100,39.17433132
2019,20267200,80.50688136
2020,20267200,70.01719279
2019,20268100,17.45703758
2020,20268100,13.24721708
2019,20268200,17.24515604
2020,20268200,20.45803772
2019,20269100,13.46583791
2020,20269100,12.16180828
2019,20270100,15.66036118
2020,20270100,15.57170097
2019,20271100,4.739957909
2020,20271100,4.412678419
2019,20272100,55.8518145
2020,20272100,50.05667967
2019,20273100,3.082104374
2020,20273100,3.292732571
2019,20274100,37.56507302
2020,20274100,35.78875596
2019,20274200,17.34464825
2020,20274200,16.11403891
2019,20275100,0
2020,20275100,0
2019,20276100,15.04465995
2020,20276100,13.41932154
2019,20277100,1.139692089
2020,20277100,1.324540732
2019,20277200,28.38933902
2020,20277200,27.67671692
2019,20278100,21.82137752
2020,20278100,23.30518019
2019,20279100,0.258522082
2020,20279100,0.066848367
2019,20280100,2.184351198
2020,20280100,12.456192
2019,20281100,2.082918347
2020,20281100,1.999614296
2019,20281200,1.470260554
2020,20281200,1.501468131
2019,20281300,0.342785003
2020,20281300,0.54711996
2019,20281400,1.486138237
2020,20281400,1.676978699
2019,20282100,1.200340788
2020,20282100,0.899681161
2019,20283100,3.059157737
2020,20283100,4.047287358
2019,20284100,2.253428251
2020,20284100,2.19373193
2019,20284200,10.38265696
2020,20284200,11.63509359
2019,20285100,0.186766461
2020,20285100,0.090758271
2019,20285200,0.285379392
2020,20285200,0.196872252
2019,20285300,0.168720715
2020,20285300,0.122452563
2019,20286100,0
2020,20286100,0
2019,20286200,0.077673054
2020,20286200,0.077673054
2019,20286300,0.067175365
2020,20286300,0.070026087
2019,20286400,0
2020,20286400,0.145015115
2019,20286500,0
2020,20286500,0
2019,20287100,4.930588604
2020,20287100,4.390845744
2019,20287200,0.177339674
2020,20287200,0.395833964
2019,20288100,8.704850582
2020,20288100,7.756047237
2019,20288200,0
2020,20288200,0
2019,20288300,0.077404145
2020,20288300,0
2019,20288400,4.083281057
2020,20288400,3.819274351
2019,20288500,7.580191673
2020,20288500,7.789045399
2019,20288600,3.580599233
2020,20288600,2.81553029
2019,20288700,0.403955146
2020,20288700,0.477497063
2019,20289100,0.07045813
2020,20289100,0.07045813
2019,20289200,2.166435735
2020,20289200,2.388749921
2019,20289300,0
2020,20289300,0
2019,20289400,2.088352567
2020,20289400,1.322097955
2019,20289500,0.168010688
2020,20289500,0.148170423
2019,20289600,0.051881745
2020,20289600,0.052818539
2019,20289700,0.077404145
2020,20289700,0.14457951
2019,20290100,0
2020,20290100,0
2019,20290200,0.148170423
2020,20290200,0.202550332
2019,20290300,0.20767892
2020,20290300,0.322775095
2019,20290400,0.813346688
2020,20290400,0.869510686
2019,20290500,0.123884107
2020,20290500,0.14526802
2019,20290600,0.739444438
2020,20290600,0.658269556
2019,20290700,0.375787108
2020,20290700,0.177950032
2019,20290800,7.639807171
2020,20290800,7.601440835
2019,20291100,0.429092943
2020,20291100,0.476712034
2019,20291200,0.291021858
2020,20291200,0.255182976
2019,20291300,16.37250287
2020,20291300,15.96353766
2019,20291400,0
2020,20291400,0.077486685
2019,20291500,0.590260119
2020,20291500,0.535019645
2019,20291600,21.25159141
2020,20291600,20.41181412
2019,20291700,8.170218477
2020,20291700,8.343030243
2019,20291800,17.20300344
2020,20291800,17.23695853
2019,20291900,0.077673054
2020,20291900,0.072740508
2019,20292100,0.527224655
2020,20292100,0.634608962
2019,20292200,0.257640373
2020,20292200,0.256556362
2019,20292300,0.833968813
2020,20292300,0.831972521
2019,20292400,0.242774738
2020,20292400,0.352266996
2019,20292500,0.077404145
2020,20292500,0.077404145
2019,20292600,31.73876479
2020,20292600,39.62765247
2019,20292700,0.054887233
2020,20292700,0.054887233
2019,20292800,0.226942519
2020,20292800,0.141310016
2019,20292900,0.220914904
2020,20292900,0.288701007
2019,20293100,4.511154277
2020,20293100,4.496470025
2019,20293200,0.389137318
2020,20293200,0.4051825
2019,20293300,0.113180042
2020,20293300,0.176508964
2019,20293400,0.420856971
2020,20293400,0.484433102
2019,20293500,0.249895335
2020,20293500,0.235806091
2019,20293600,0.046014665
2020,20293600,0.013587409
2019,20294100,2.817035755
2020,20294100,3.061550534
2019,20294200,8.755027064
2020,20294200,7.851514357
2019,20294300,10.32391706
2020,20294300,10.25651946
2019,20294400,10.03835291
2020,20294400,9.09770387
2019,20294500,14.83922266
2020,20294500,13.79365315
2019,20294600,12.12803939
2020,20294600,12.01724474
2019,20295100,0
2020,20295100,0
2019,20296100,2.911918968
2020,20296100,2.568315911
2019,20296200,0.246049568
2020,20296200,0.200474736
2019,20296300,3.008884346
2020,20296300,4.893727692
2019,20296400,1.809860932
2020,20296400,2.092998724
2019,20296500,22.8941351
2020,20296500,21.91269138
2019,20296600,10.14450699
2020,20296600,9.263024148
2019,20296700,10.69575626
2020,20296700,11.35201022
2019,20296800,10.38494467
2020,20296800,11.69286746
2019,20296900,10.89734336
2020,20296900,9.939149138
2019,20297100,9.209641722
2020,20297100,8.742029079
2019,20297200,7.862753706
2020,20297200,8.335477991
2019,20297300,21.25032599
2020,20297300,20.27658625
2019,20297400,11.61987407
2020,20297400,11.13885319
2019,20297500,3.334437999
2020,20297500,3.237504396
2019,20297600,2.655847778
2020,20297600,2.32105485
2019,20298100,0.003861689
2020,20298100,0.150144654
2019,20298200,0.04348031
2020,20298200,0.04348031
2019,20298300,0
2020,20298300,0
2019,20298400,0
2020,20298400,0
2019,20298500,0.07045813
2020,20298500,0.013587409
2019,20298600,0
2020,20298600,0
2019,20298700,0.21628611
2020,20298700,0.063357312
2019,20299100,0.484113486
2020,20299100,0.58957138
2019,20299200,0.043169727
2020,20299200,0.043169727
2019,20299300,0
2020,20299300,0
2019,20299400,0.219684505
2020,20299400,0.231791567
2019,20299500,1.675949921
2020,20299500,2.85043322
2019,20299600,0.077932787
2020,20299600,0.389229011
2019,20299700,0.057457771
2020,20299700,0.072516698
2019,20299800,8.894466561
2020,20299800,7.832809383
2019,20299900,0
2020,20299900,0
2019,20300100,0.100968824
2020,20300100,0.21292779
2019,20300200,0.16839562
2020,20300200,0.153549673
2019,20300300,0.249459225
2020,20300300,0.186859671
2019,20300400,0.235921566
2020,20300400,0.235921566
2019,20300500,1.077957994
2020,20300500,0.973389446
2019,20300600,0.096524748
2020,20300600,0.137783215
2019,20300700,0.07045813
2020,20300700,0.06646785
2019,20300800,0.105370442
2020,20300800,0.128563643
2019,20301100,1.873123043
2020,20301100,1.852464208
2019,20301200,9.182583214
2020,20301200,9.189096855
2019,20301300,5.127436
2020,20301300,5.813309854
2019,20301400,50.26023296
2020,20301400,41.76340817
2019,20301500,12.06260001
2020,20301500,11.21802503
2019,20301600,4.887416459
2020,20301600,4.333745179
2019,20302100,10.24385543
2020,20302100,9.724775562
2019,20302200,2.783233919
2020,20302200,2.756173788
2019,20302300,1.438566739
2020,20302300,1.370175407
2019,20302400,0.067594965
2020,20302400,0.067594965
2019,20302500,1.810758486
2020,20302500,1.687000641
2019,20303100,20.72220162
2020,20303100,23.50676565
2019,20303200,20.31809734
2020,20303200,18.94935059
2019,20303300,15.27820911
2020,20303300,13.73142297
2019,20303400,12.572008
2020,20303400,11.48415727
2019,20303500,15.7812309
2020,20303500,14.97245096
2019,20303600,17.28776174
2020,20303600,17.12812491
2019,20304100,23.20122666
2020,20304100,23.15015886
2019,20304200,18.90326439
2020,20304200,17.53240802
2019,20304300,11.48656666
2020,20304300,8.412574099
2019,20305100,0
2020,20305100,0
2019,20305200,19.45183277
2020,20305200,18.55297285
2019,20305300,0
2020,20305300,0
2019,20305400,10.6040424
2020,20305400,12.54597631
2019,20306100,44.68907146
2020,20306100,43.65503481
2019,20306200,46.47182471
2020,20306200,45.56088479
2019,20307100,15.77614874
2020,20307100,14.88590109
2019,20307200,0.044416915
2020,20307200,0.044416915
2019,20307300,10.69799498
2020,20307300,10.38212357
2019,20307400,0.433809544
2020,20307400,0.160988451
2019,20307500,2.458139172
2020,20307500,2.798535128
2019,20308100,8.055869412
2020,20308100,8.102400132
2019,20308200,9.212544638
2020,20308200,9.311435859
2019,20308300,5.686206071
2020,20308300,4.85825816
2019,20308400,0.178608042
2020,20308400,0.084807022
2019,20308500,19.09199305
2020,20308500,16.58794035
2019,20309100,13.48571775
2020,20309100,13.00611207
2019,20309200,13.29310609
2020,20309200,11.07147993
2019,20309300,6.828492332
2020,20309300,4.205087646
2019,20309400,9.86022562
2020,20309400,9.13731833
2019,20310100,2.145082396
2020,20310100,2.560666709
2019,20310200,0
2020,20310200,0
2019,20310300,0
2020,20310300,0
2019,20310400,0
2020,20310400,0
2019,20311100,0
2020,20311100,0
2019,20311200,0.121974874
2020,20311200,0
2019,20311300,0
2020,20311300,0
2019,20311400,0.390905908
2020,20311400,0.545729579
2019,20312100,39.64023315
2020,20312100,39.34664364
2019,20313100,15.66834093
2020,20313100,14.66848942
