"year","TAZ","count"
2020,21344200,1306
2019,21346100,1637
2020,21346100,1628
2019,21346200,2315
2020,21346200,2306
2019,21347100,15
2020,21347100,14
2019,21347200,34
2020,21347200,38
2019,21347300,2
2020,21347300,2
2019,21348100,4182
2020,21348100,4142
2019,21352100,1658
2020,21352100,1650
2019,21352200,2531
2020,21352200,2447
2019,21354100,137
2020,21354100,134
2019,21354200,1914
2020,21354200,1885
2019,21354300,336
2020,21354300,348
2019,21354400,598
2020,21354400,636
2019,21360100,1884
2020,21360100,1879
2019,21360200,499
2020,21360200,517
2019,21364100,0
2020,21364100,0
2019,21316100,3905
2020,21316100,4050
2019,21318100,3890
2020,21318100,3986
2019,21318200,4426
2020,21318200,4559
2019,21319100,2462
2020,21319100,2851
2019,21319200,2890
2020,21319200,3788
2019,21320100,1635
2020,21320100,1588
2019,21320200,2794
2020,21320200,2751
2019,21326100,975
2020,21326100,982
2019,21326200,2002
2020,21326200,2042
2019,21326300,1907
2020,21326300,1897
2019,21326400,2093
2020,21326400,2082
2019,21327100,3535
2020,21327100,3467
2019,21327200,2094
2020,21327200,2081
2019,21328100,4010
2020,21328100,3956
2019,21332100,1436
2020,21332100,1449
2019,21332200,1957
2020,21332200,1958
2019,21332300,676
2020,21332300,665
2019,21335100,2721
2020,21335100,2710
2019,21335200,2314
2020,21335200,2310
2019,21336100,1134
2020,21336100,1119
2019,21336200,2841
2020,21336200,2791
2019,21336300,1897
2020,21336300,1889
2019,21336400,2257
2020,21336400,2228
2019,21338100,3448
2020,21338100,3398
2019,21339100,2081
2020,21339100,2023
2019,21339200,926
2020,21339200,912
2019,21339300,1435
2020,21339300,1445
2019,21339400,2325
2020,21339400,2365
2019,21340100,2977
2020,21340100,2985
2019,21345100,1763
2020,21345100,1750
2019,21345200,2430
2020,21345200,2465
2019,21349100,798
2020,21349100,773
2019,21349200,2561
2020,21349200,2535
2019,21349300,1296
2020,21349300,1290
2019,21349400,2167
2020,21349400,2135
2019,21350100,5381
2020,21350100,5349
2019,21351100,6490
2020,21351100,6453
2019,21351200,933
2020,21351200,937
2019,21353100,2340
2020,21353100,2486
2019,21353200,5
2020,21353200,4
2019,21353300,1578
2020,21353300,1584
2019,21353400,0
2020,21353400,0
2019,21355100,3
2020,21355100,3
2019,21356100,2513
2020,21356100,2512
2019,21356200,2464
2020,21356200,2447
2019,21356300,1395
2020,21356300,1363
2019,21357100,0
2020,21357100,0
2019,21357200,0
2020,21357200,0
2019,21361100,1084
2020,21361100,1063
2019,21361200,959
2020,21361200,974
2019,21361300,720
2020,21361300,733
2019,21362100,607
2020,21362100,632
2019,21362200,1180
2020,21362200,1196
2019,21362300,1517
2020,21362300,1506
2019,21362400,1698
2020,21362400,1667
2019,21496100,552
2020,21496100,570
2019,21496200,1326
2020,21496200,1313
2019,21496300,1333
2020,21496300,1322
2019,21358100,1421
2020,21358100,1388
2019,21359100,1707
2020,21359100,1648
2019,21363100,71
2020,21363100,74
2019,21363200,5
2020,21363200,5
2019,21495100,1136
2020,21495100,1176
2019,21495200,11
2020,21495200,9
2019,21497100,1566
2020,21497100,1539
2019,21497200,1662
2020,21497200,1605
2019,21497300,1510
2020,21497300,1434
2019,21497400,6
2020,21497400,8
2019,21498100,1284
2020,21498100,1287
2019,21498200,1586
2020,21498200,1636
2019,21498300,2105
2020,21498300,2104
2019,21521100,2639
2020,21521100,2646
2019,21521200,754
2020,21521200,827
2019,21522100,2299
2020,21522100,2257
2019,21522200,848
2020,21522200,770
2019,21522300,1060
2020,21522300,1084
2019,21522400,1910
2020,21522400,1898
2019,21526100,975
2020,21526100,998
2019,21526200,2856
2020,21526200,2867
2019,21526300,681
2020,21526300,670
2019,21529100,716
2020,21529100,725
2019,21529200,1950
2020,21529200,1900
2019,21529300,1085
2020,21529300,1098
2019,21529400,1186
2020,21529400,1111
2019,21529500,940
2020,21529500,862
2019,21530100,1377
2020,21530100,1438
2019,21530200,2023
2020,21530200,2048
2019,21530300,1211
2020,21530300,1263
2019,21530400,670
2020,21530400,634
2019,21530500,847
2020,21530500,839
2019,21530600,755
2020,21530600,772
2019,21546100,1502
2020,21546100,1424
2019,21546200,1878
2020,21546200,1868
2019,21548100,545
2020,21548100,523
2019,21548200,876
2020,21548200,850
2019,21548300,1126
2020,21548300,1183
2019,21548400,819
2020,21548400,929
2019,21551100,3220
2020,21551100,3249
2019,21554100,1696
2020,21554100,1677
2019,21554200,1441
2020,21554200,1496
2019,21554300,1790
2020,21554300,1905
2019,21554400,1067
2020,21554400,1096
2019,21563100,1312
2020,21563100,1346
2019,21563200,969
2020,21563200,1010
2019,21563300,1739
2020,21563300,1742
2019,21563400,1876
2020,21563400,1898
2019,21565100,4370
2020,21565100,4335
2019,21569100,3798
2020,21569100,3813
2019,21572100,1613
2020,21572100,1895
2019,21572200,2780
2020,21572200,2748
2019,21574100,2145
2020,21574100,2110
2019,21574200,1797
2020,21574200,1774
2019,21574300,920
2020,21574300,875
2019,21574400,2453
2020,21574400,2412
2019,21579100,1805
2020,21579100,1774
2019,21579200,1967
2020,21579200,1861
2019,21579300,1676
2020,21579300,1643
2019,21581100,1205
2020,21581100,1194
2019,21581200,627
2020,21581200,646
2019,21581300,2356
2020,21581300,2346
2019,21583100,821
2020,21583100,825
2019,21583200,2096
2020,21583200,2166
2019,21586100,1606
2020,21586100,1626
2019,21586200,4116
2020,21586200,4122
2019,21595100,1128
2020,21595100,1176
2019,21595200,1370
2020,21595200,1364
2019,21595300,1521
2020,21595300,1528
2019,21595400,889
2020,21595400,847
2019,21597100,1133
2020,21597100,1140
2019,21597200,1578
2020,21597200,1600
2019,21605100,2495
2020,21605100,2542
2019,21621100,1781
2020,21621100,1817
2019,21621200,1446
2020,21621200,1451
2019,21622100,4333
2020,21622100,4300
2019,21622200,1803
2020,21622200,1830
2019,21623100,1109
2020,21623100,1138
2019,21623200,1627
2020,21623200,1653
2019,21623300,2352
2020,21623300,2350
2019,21628100,3604
2020,21628100,3574
2019,21628200,1713
2020,21628200,1716
2019,21643100,3222
2020,21643100,3262
2019,21643200,2428
2020,21643200,2409
2019,21654100,4052
2020,21654100,4014
2019,21654200,3090
2020,21654200,3113
2019,21672100,5235
2020,21672100,5254
2019,21672200,2353
2020,21672200,2371
2019,21673100,3921
2020,21673100,4007
2019,21673200,2401
2020,21673200,2495
2019,21673300,1998
2020,21673300,1987
2019,21365100,16
2020,21365100,23
2019,21365200,13
2020,21365200,11
2019,21367100,251
2020,21367100,272
2019,21367200,672
2020,21367200,673
2019,21369100,31
2020,21369100,31
2019,21369200,17
2020,21369200,16
2019,21369300,24
2020,21369300,26
2019,21369400,2
2020,21369400,2
2019,21370100,1357
2020,21370100,1360
2019,21370200,1812
2020,21370200,1794
2019,21370300,2103
2020,21370300,2074
2019,21371100,2244
2020,21371100,2223
2019,21371200,1443
2020,21371200,1422
2019,21371300,1772
2020,21371300,1714
2019,21372100,2962
2020,21372100,2984
2019,21372200,2239
2020,21372200,2212
2019,21375100,1909
2020,21375100,1909
2019,21376100,1154
2020,21376100,1160
2019,21376200,859
2020,21376200,847
2019,21376300,1218
2020,21376300,1210
2019,21378100,928
2020,21378100,956
2019,21378200,1143
2020,21378200,1137
2019,21378300,2376
2020,21378300,2393
2019,21379100,1817
2020,21379100,1855
2019,21379200,3
2020,21379200,91
2019,21379300,0
2020,21379300,0
2019,21380100,1578
2020,21380100,1600
2019,21380200,1904
2020,21380200,1899
2019,21380300,2876
2020,21380300,2833
2019,21382100,2105
2020,21382100,2114
2019,21382200,2406
2020,21382200,2376
2019,21384100,2017
2020,21384100,2036
2019,21384200,3269
2020,21384200,3252
2019,21384300,2236
2020,21384300,2192
2019,21386100,710
2020,21386100,735
2019,21386200,774
2020,21386200,765
2019,21386300,1505
2020,21386300,1498
2019,21388100,2277
2020,21388100,2313
2019,21388200,3309
2020,21388200,3305
2019,21390100,2641
2020,21390100,2706
2019,21393100,3524
2020,21393100,3612
2019,21394100,1646
2020,21394100,1676
2019,21394200,1867
2020,21394200,1899
2019,21397100,412
2020,21397100,433
2019,21399100,1024
2020,21399100,1015
2019,21399200,1262
2020,21399200,1302
2019,21399300,1614
2020,21399300,1592
2019,21400100,1051
2020,21400100,1028
2019,21400200,2644
2020,21400200,2631
2019,21400300,1320
2020,21400300,1312
2019,21400400,214
2020,21400400,315
2019,21400500,551
2020,21400500,643
2019,21401100,1729
2020,21401100,1704
2019,21401200,1170
2020,21401200,1145
2019,21401300,1925
2020,21401300,1936
2019,21401400,1028
2020,21401400,1080
2019,21401500,1485
2020,21401500,1552
2019,21401600,782
2020,21401600,823
2019,21402100,2578
2020,21402100,2550
2019,21402200,1954
2020,21402200,2049
2019,21403100,2224
2020,21403100,2232
2019,21403200,4064
2020,21403200,4094
2019,21404100,2262
2020,21404100,2270
2019,21404200,2345
2020,21404200,2386
2019,21366100,2046
2020,21366100,2099
2019,21366200,2086
2020,21366200,2117
2019,21368100,4197
2020,21368100,4147
2019,21373100,1810
2020,21373100,1781
2019,21373200,1729
2020,21373200,1737
2019,21374100,1182
2020,21374100,1235
2019,21377100,961
2020,21377100,937
2019,21381100,1964
2020,21381100,1942
2019,21381200,2850
2020,21381200,2749
2019,21381300,1686
2020,21381300,1679
2019,21383100,4911
2020,21383100,4917
2019,21383200,1674
2020,21383200,1693
2019,21383300,1717
2020,21383300,1688
2019,21385100,2534
2020,21385100,2521
2019,21385200,894
2020,21385200,892
2019,21387100,2445
2020,21387100,2390
2019,21387200,670
2020,21387200,665
2019,21389100,1179
2020,21389100,1185
2019,21389200,1816
2020,21389200,1794
2019,21389300,1975
2020,21389300,1956
2019,21389400,765
2020,21389400,777
2019,21391100,1744
2020,21391100,1731
2019,21391200,3297
2020,21391200,3293
2019,21392100,959
2020,21392100,945
2019,21392200,1959
2020,21392200,1948
2019,21392300,1018
2020,21392300,992
2019,21395100,3975
2020,21395100,3964
2019,21396100,4369
2020,21396100,4297
2019,21396200,3149
2020,21396200,3113
2019,21398100,1699
2020,21398100,1645
2019,21398200,2948
2020,21398200,2900
2019,21398300,1935
2020,21398300,1919
2019,21398400,960
2020,21398400,934
2019,21405100,2438
2020,21405100,2412
2019,21405200,1015
2020,21405200,944
2019,21405300,1593
2020,21405300,1614
2019,21407100,2188
2020,21407100,2203
2019,21408100,3088
2020,21408100,3086
2019,21408200,2170
2020,21408200,2148
2019,21412100,2386
2020,21412100,2392
2019,21412200,2196
2020,21412200,2182
2019,21412300,3278
2020,21412300,3254
2019,21414100,739
2020,21414100,757
2019,21414200,1396
2020,21414200,1410
2019,21414300,1936
2020,21414300,1949
2019,21414400,2290
2020,21414400,2273
2019,21416100,828
2020,21416100,830
2019,21416200,1323
2020,21416200,1301
2019,21416300,778
2020,21416300,749
2019,21416400,1460
2020,21416400,1452
2019,21416500,1273
2020,21416500,1289
2019,21417100,1725
2020,21417100,1700
2019,21417200,2430
2020,21417200,2365
2019,21417300,1245
2020,21417300,1262
2019,21421100,2016
2020,21421100,2021
2019,21421200,2046
2020,21421200,2001
2019,21421300,1264
2020,21421300,1264
2019,21421400,1060
2020,21421400,1061
2019,21426100,3504
2020,21426100,3500
2019,21426200,2988
2020,21426200,2951
2019,21426300,1186
2020,21426300,1149
2019,21426400,1075
2020,21426400,1078
2019,21428100,1585
2020,21428100,1620
2019,21428200,2237
2020,21428200,2204
2019,21428300,2862
2020,21428300,2783
2019,21433100,1653
2020,21433100,1631
2019,21433200,3392
2020,21433200,3378
2019,21436100,2785
2020,21436100,2791
2019,21436200,1251
2020,21436200,1219
2019,21442100,3929
2020,21442100,3925
2019,21445100,1142
2020,21445100,1137
2019,21445200,1553
2020,21445200,1530
2019,21406100,1580
2020,21406100,1571
2019,21409100,2563
2020,21409100,2544
2019,21409200,2099
2020,21409200,2097
2019,21410100,2963
2020,21410100,2970
2019,21411100,1670
2020,21411100,1719
2019,21411200,2426
2020,21411200,2404
2019,21415100,2732
2020,21415100,2782
2019,21415200,1865
2020,21415200,1894
2019,21418100,2066
2020,21418100,2113
2019,21418200,2473
2020,21418200,2451
2019,21419100,2941
2020,21419100,2963
2019,21419200,1075
2020,21419200,1069
2019,21420100,2312
2020,21420100,2312
2019,21420200,1800
2020,21420200,1795
2019,21422100,1741
2020,21422100,1720
2019,21422200,1485
2020,21422200,1478
2019,21422300,973
2020,21422300,957
2019,21423100,1767
2020,21423100,1735
2019,21423200,2548
2020,21423200,2577
2019,21424100,2153
2020,21424100,2091
2019,21424200,1653
2020,21424200,1604
2019,21425100,2072
2020,21425100,2067
2019,21425200,2762
2020,21425200,2758
2019,21427100,1924
2020,21427100,1907
2019,21427200,1097
2020,21427200,1094
2019,21427300,3762
2020,21427300,3763
2019,21427400,16
2020,21427400,20
2019,21429100,3639
2020,21429100,3661
2019,21429200,1770
2020,21429200,1727
2019,21430100,2122
2020,21430100,2088
2019,21430200,2071
2020,21430200,2034
2019,21431100,2276
2020,21431100,2299
2019,21431200,1883
2020,21431200,1905
2019,21432100,2490
2020,21432100,2450
2019,21432200,2160
2020,21432200,2171
2019,21434100,2157
2020,21434100,2133
2019,21434200,1869
2020,21434200,1820
2019,21435100,3403
2020,21435100,3415
2019,21438100,3894
2020,21438100,3854
2019,21440100,1878
2020,21440100,1837
2019,21440200,3104
2020,21440200,3075
2019,21440300,1930
2020,21440300,1943
2019,21444100,3124
2020,21444100,3129
2019,21444200,1971
2020,21444200,1971
2019,21413100,0
2020,21413100,0
2019,21441100,0
2020,21441100,0
2019,21443100,0
2020,21443100,0
2019,21443200,3
2020,21443200,4
2019,21443300,0
2020,21443300,0
2019,21443400,0
2020,21443400,0
2019,21447100,1140
2020,21447100,1135
2019,21447200,2383
2020,21447200,2369
2019,21447300,2064
2020,21447300,2044
2019,21449100,1489
2020,21449100,1497
2019,21449200,2243
2020,21449200,2228
2019,21449300,1737
2020,21449300,1733
2019,21449400,1519
2020,21449400,1520
2019,21450100,4041
2020,21450100,4046
2019,21451100,796
2020,21451100,813
2019,21451200,134
2020,21451200,133
2019,21451300,856
2020,21451300,849
2019,21452100,1553
2020,21452100,1538
2019,21452200,1680
2020,21452200,1688
2019,21452300,1253
2020,21452300,1243
2019,21454100,1019
2020,21454100,968
2019,21454200,1404
2020,21454200,1412
2019,21454300,1057
2020,21454300,1060
2019,21454400,1181
2020,21454400,1138
2019,21454500,781
2020,21454500,785
2019,21455100,847
2020,21455100,808
2019,21455200,3694
2020,21455200,3661
2019,21456100,1919
2020,21456100,1917
2019,21456200,2013
2020,21456200,2003
2019,21456300,1372
2020,21456300,1357
2019,21456400,632
2020,21456400,647
2019,21456500,1030
2020,21456500,1049
2019,21457100,1322
2020,21457100,1332
2019,21457200,858
2020,21457200,851
2019,21457300,883
2020,21457300,895
2019,21458100,1903
2020,21458100,1920
2019,21458200,2018
2020,21458200,2035
2019,21458300,809
2020,21458300,851
2019,21458400,973
2020,21458400,948
2019,21458500,953
2020,21458500,976
2019,21458600,1797
2020,21458600,1771
2019,21460100,1057
2020,21460100,1092
2019,21460200,1603
2020,21460200,1597
2019,21460300,723
2020,21460300,664
2019,21461100,2019
2020,21461100,1995
2019,21461200,2801
2020,21461200,2762
2019,21461300,3554
2020,21461300,3543
2019,21463100,1412
2020,21463100,1389
2019,21463200,1832
2020,21463200,1810
2019,21464100,1752
2020,21464100,1740
2019,21464200,1018
2020,21464200,1008
2019,21464300,1138
2020,21464300,1134
2019,21465100,1355
2020,21465100,1327
2019,21466100,706
2020,21466100,713
2019,21466200,746
2020,21466200,724
2019,21466300,850
2020,21466300,855
2019,21466400,739
2020,21466400,738
2019,21466500,1756
2020,21466500,1696
2019,21466600,1680
2020,21466600,1625
2019,21467100,1364
2020,21467100,1330
2019,21467200,2136
2020,21467200,2129
2019,21468100,809
2020,21468100,815
2019,21468200,1186
2020,21468200,1184
2019,21468300,1012
2020,21468300,997
2019,21468400,2213
2020,21468400,2154
2019,21470100,0
2020,21470100,0
2019,21471100,1715
2020,21471100,1697
2019,21471200,909
2020,21471200,863
2019,21471300,587
2020,21471300,566
2019,21471400,901
2020,21471400,894
2019,21471500,857
2020,21471500,841
2019,21471600,1109
2020,21471600,1114
2019,21475100,49
2020,21475100,47
2019,21476100,3319
2020,21476100,3321
2019,21477100,1256
2020,21477100,1240
2019,21479100,1320
2020,21479100,1255
2019,21479200,1075
2020,21479200,1048
2019,21479300,830
2020,21479300,799
2019,21479400,526
2020,21479400,518
2019,21479500,870
2020,21479500,849
2019,21480100,1295
2020,21480100,1397
2019,21481100,999
2020,21481100,989
2019,21481200,791
2020,21481200,768
2019,21481300,973
2020,21481300,985
2019,21481400,557
2020,21481400,562
2019,21481500,1054
2020,21481500,1059
2019,21481600,1159
2020,21481600,1148
2019,21482100,764
2020,21482100,776
2019,21482200,833
2020,21482200,826
2019,21482300,1332
2020,21482300,1330
2019,21482400,751
2020,21482400,735
2019,21482500,887
2020,21482500,871
2019,21482600,935
2020,21482600,906
2019,21483100,1251
2020,21483100,1250
2019,21483200,1254
2020,21483200,1250
2019,21483300,1978
2020,21483300,2010
2019,21485100,1882
2020,21485100,1866
2019,21485200,2079
2020,21485200,2080
2019,21485300,2682
2020,21485300,2645
2019,21486100,0
2020,21486100,0
2019,21487100,2270
2020,21487100,2303
2019,21488100,3607
2020,21488100,3630
2019,21437100,2693
2020,21437100,2648
2019,21439100,1268
2020,21439100,1262
2019,21439200,637
2020,21439200,635
2019,21439300,2036
2020,21439300,1961
2019,21439400,1015
2020,21439400,1019
2019,21439500,0
2020,21439500,0
2019,21446100,726
2020,21446100,724
2019,21446200,2563
2020,21446200,2543
2019,21446300,1486
2020,21446300,1459
2019,21446400,2152
2020,21446400,2108
2019,21448100,1995
2020,21448100,1973
2019,21448200,1077
2020,21448200,1086
2019,21448300,1521
2020,21448300,1509
2019,21453100,1041
2020,21453100,1075
2019,21453200,1154
2020,21453200,1160
2019,21453300,835
2020,21453300,790
2019,21453400,1529
2020,21453400,1571
2019,21459100,1239
2020,21459100,1249
2019,21459200,1252
2020,21459200,1267
2019,21459300,1166
2020,21459300,1162
2019,21459400,2010
2020,21459400,2020
2019,21459500,0
2020,21459500,0
2019,21459600,0
2020,21459600,0
2019,21462100,1727
2020,21462100,1698
2019,21462200,1071
2020,21462200,1104
2019,21469100,1364
2020,21469100,1322
2019,21469200,2334
2020,21469200,2258
2019,21472100,2115
2020,21472100,2139
2019,21472200,1267
2020,21472200,1221
2019,21472300,944
2020,21472300,981
2019,21473100,1501
2020,21473100,1487
2019,21473200,925
2020,21473200,925
2019,21473300,920
2020,21473300,915
2019,21473400,598
2020,21473400,587
2019,21474100,1610
2020,21474100,1572
2019,21474200,1114
2020,21474200,1106
2019,21474300,1364
2020,21474300,1319
2019,21474400,584
2020,21474400,573
2019,21478100,1233
2020,21478100,1211
2019,21478200,1420
2020,21478200,1454
2019,21478300,735
2020,21478300,731
2019,21478400,1085
2020,21478400,1074
2019,21478500,1208
2020,21478500,1218
2019,21484100,952
2020,21484100,956
2019,21484200,899
2020,21484200,929
2019,21484300,941
2020,21484300,956
2019,21484400,807
2020,21484400,807
2019,21484500,630
2020,21484500,618
2019,21484600,1409
2020,21484600,1402
2019,21796100,0
2020,21796100,0
2019,21800100,936
2020,21800100,984
2019,21800200,1464
2020,21800200,1451
2019,21805100,1887
2020,21805100,1846
2019,21807100,1292
2020,21807100,1311
2019,21807200,0
2020,21807200,0
2019,21809100,431
2020,21809100,413
2019,21809200,4500
2020,21809200,4432
2019,21810100,3315
2020,21810100,3333
2019,21810200,1129
2020,21810200,1151
2019,21810300,1188
2020,21810300,1172
2019,21815100,3568
2020,21815100,3541
2019,21822100,2328
2020,21822100,2391
2019,21822200,980
2020,21822200,934
2019,21824100,1865
2020,21824100,1910
2019,21824200,1523
2020,21824200,1550
2019,21824300,2438
2020,21824300,2364
2019,21825100,1532
2020,21825100,1504
2019,21825200,1242
2020,21825200,1214
2019,21825300,2112
2020,21825300,2073
2019,21825400,986
2020,21825400,1025
2019,21825500,882
2020,21825500,891
2019,21828100,3126
2020,21828100,3205
2019,21828200,2713
2020,21828200,2739
2019,21829100,3703
2020,21829100,3705
2019,21830100,4046
2020,21830100,4015
2019,21830200,1024
2020,21830200,1069
2019,21830300,1866
2020,21830300,1867
2019,21837100,1426
2020,21837100,1443
2019,21837200,1439
2020,21837200,1527
2019,21837300,1596
2020,21837300,1590
2019,21840100,4294
2020,21840100,4324
2019,21841100,2129
2020,21841100,2087
2019,21841200,1820
2020,21841200,1833
2019,21842100,2558
2020,21842100,2622
2019,21846100,4898
2020,21846100,4875
2019,21847100,2240
2020,21847100,2229
2019,21847200,1988
2020,21847200,2017
2019,21854100,3518
2020,21854100,3504
2019,21855100,3010
2020,21855100,3009
2019,21855200,1940
2020,21855200,1948
2019,21856100,4213
2020,21856100,4204
2019,21856200,2447
2020,21856200,2441
2019,21869100,1401
2020,21869100,1404
2019,21869200,4133
2020,21869200,4134
2019,21870100,2879
2020,21870100,2907
2019,21870200,1281
2020,21870200,1288
2019,21533100,1705
2020,21533100,1743
2019,21533200,2857
2020,21533200,2770
2019,21533300,1865
2020,21533300,1852
2019,21534100,2299
2020,21534100,2329
2019,21534200,1913
2020,21534200,1910
2019,21541100,2509
2020,21541100,2432
2019,21541200,1353
2020,21541200,1331
2019,21541300,1610
2020,21541300,1622
2019,21541400,2135
2020,21541400,2073
2019,21542100,2010
2020,21542100,2045
2019,21542200,3884
2020,21542200,4111
2019,21543100,2232
2020,21543100,2291
2019,21543200,2448
2020,21543200,2518
2019,21547100,1552
2020,21547100,1542
2019,21547200,2026
2020,21547200,2029
2019,21547300,2162
2020,21547300,2205
2019,21547400,1592
2020,21547400,1614
2019,21561100,419
2020,21561100,423
2019,21561200,923
2020,21561200,921
2019,21561300,1214
2020,21561300,1217
2019,21562100,2492
2020,21562100,2459
2019,21562200,3258
2020,21562200,3217
2019,21562300,1306
2020,21562300,1279
2019,21566100,1009
2020,21566100,1089
2019,21566200,2230
2020,21566200,2185
2019,21566300,3242
2020,21566300,3154
2019,21567100,646
2020,21567100,676
2019,21567200,1481
2020,21567200,1556
2019,21567300,1852
2020,21567300,1875
2019,21567400,2388
2020,21567400,2435
2019,21571100,13
2020,21571100,13
2019,21571200,16
2020,21571200,14
2019,21575100,1461
2020,21575100,1444
2019,21575200,1518
2020,21575200,1485
2019,21575300,40
2020,21575300,39
2019,21576100,1882
2020,21576100,1915
2019,21576200,2067
2020,21576200,1960
2019,21577100,1903
2020,21577100,1914
2019,21577200,1468
2020,21577200,1430
2019,21578100,2701
2020,21578100,2665
2019,21584100,3176
2020,21584100,3214
2019,21584200,1458
2020,21584200,1357
2019,21592100,1662
2020,21592100,1662
2019,21592200,1915
2020,21592200,1894
2019,21594100,1560
2020,21594100,1541
2019,21594200,2401
2020,21594200,2458
2019,21600100,2801
2020,21600100,2762
2019,21601100,683
2020,21601100,668
2019,21601200,1470
2020,21601200,1435
2019,21601300,1647
2020,21601300,1667
2019,21602100,2813
2020,21602100,2775
2019,21602200,1254
2020,21602200,1231
2019,21606100,1669
2020,21606100,1647
2019,21607100,0
2020,21607100,0
2019,21607200,0
2020,21607200,0
2019,21608100,0
2020,21608100,0
2019,21608200,5
2020,21608200,7
2019,21608300,32
2020,21608300,32
2019,21610100,2451
2020,21610100,2358
2019,21613100,3513
2020,21613100,3453
2019,21615100,3955
2020,21615100,3853
2019,21629100,997
2020,21629100,955
2019,21629200,636
2020,21629200,616
2019,21629300,811
2020,21629300,841
2019,21631100,1580
2020,21631100,1558
2019,21632100,2672
2020,21632100,2627
2019,21633100,2841
2020,21633100,2820
2019,21633200,2174
2020,21633200,2187
2019,21651100,3047
2020,21651100,3042
2019,21653100,2133
2020,21653100,2108
2019,21653200,2018
2020,21653200,1978
2019,21669100,2182
2020,21669100,2148
2019,21679100,5
2020,21679100,5
2019,21679200,0
2020,21679200,0
2019,21540100,1881
2020,21540100,1904
2019,21540200,205
2020,21540200,223
2019,21544100,1307
2020,21544100,1385
2019,21544200,486
2020,21544200,455
2019,21544300,40
2020,21544300,219
2019,21544400,156
2020,21544400,206
2019,21553100,0
2020,21553100,16
2019,21553200,50
2020,21553200,52
2019,21553300,119
2020,21553300,131
2019,21555100,133
2020,21555100,309
2019,21555200,638
2020,21555200,830
2019,21555300,1944
2020,21555300,1950
2019,21559100,308
2020,21559100,425
2019,21559200,1107
2020,21559200,1295
2019,21559300,1931
2020,21559300,2060
2019,21560100,12
2020,21560100,84
2019,21560200,0
2020,21560200,0
2019,21560300,15
2020,21560300,28
2019,21582100,209
2020,21582100,219
2019,21582200,469
2020,21582200,564
2019,21582300,33
2020,21582300,48
2019,21585100,2220
2020,21585100,2519
2019,21587100,1629
2020,21587100,2048
2019,21587200,1443
2020,21587200,1454
2019,21590100,3239
2020,21590100,3565
2019,21590200,725
2020,21590200,715
2019,21590300,1671
2020,21590300,1642
2019,21591100,561
2020,21591100,561
2019,21591200,28
2020,21591200,31
2019,21611100,488
2020,21611100,488
2019,21611200,696
2020,21611200,682
2019,21611300,903
2020,21611300,897
2019,21611400,1081
2020,21611400,1065
2019,21614100,1537
2020,21614100,1534
2019,21614200,2141
2020,21614200,2106
2019,21619100,2220
2020,21619100,2175
2019,21620100,3909
2020,21620100,3867
2019,21624100,2539
2020,21624100,2477
2019,21624200,2251
2020,21624200,2218
2019,21625100,1223
2020,21625100,1259
2019,21625200,2681
2020,21625200,2638
2019,21626100,2027
2020,21626100,1985
2019,21626200,854
2020,21626200,819
2019,21634100,1765
2020,21634100,1703
2019,21634200,1244
2020,21634200,1226
2019,21634300,2171
2020,21634300,2104
2019,21635100,1748
2020,21635100,1728
2019,21635200,873
2020,21635200,877
2019,21635300,1724
2020,21635300,1685
2019,21636100,79
2020,21636100,81
2019,21636200,244
2020,21636200,243
2019,21639100,2127
2020,21639100,2093
2019,21642100,3430
2020,21642100,3324
2019,21645100,337
2020,21645100,327
2019,21645200,1
2020,21645200,3
2019,21647100,2480
2020,21647100,2406
2019,21647200,1343
2020,21647200,1323
2019,21647300,1156
2020,21647300,1090
2019,21649100,1836
2020,21649100,1793
2019,21649200,1734
2020,21649200,1720
2019,21650100,2350
2020,21650100,2372
2019,21652100,3276
2020,21652100,3207
2019,21656100,1053
2020,21656100,994
2019,21656200,1775
2020,21656200,1749
2019,21657100,493
2020,21657100,534
2019,21657200,1316
2020,21657200,1318
2019,21657300,2514
2020,21657300,2431
2019,21659100,1881
2020,21659100,1884
2019,21659200,604
2020,21659200,624
2019,21661100,626
2020,21661100,610
2019,21661200,1372
2020,21661200,1344
2019,21661300,2787
2020,21661300,2800
2019,21663100,3191
2020,21663100,3146
2019,21665100,1969
2020,21665100,1896
2019,21665200,1519
2020,21665200,1496
2019,21665300,1030
2020,21665300,1043
2019,21670100,910
2020,21670100,918
2019,21670200,1719
2020,21670200,1700
2019,21921300,1846
2020,21921300,1810
2019,21929100,1047
2020,21929100,1038
2019,21929200,1524
2020,21929200,1531
2019,21930100,365
2020,21930100,748
2019,21934100,5
2020,21934100,50
2019,21934200,1489
2020,21934200,1615
2019,21934300,1116
2020,21934300,1263
2019,21936100,395
2020,21936100,501
2019,21936200,237
2020,21936200,297
2019,21937100,9308
2020,21937100,9532
2019,21939100,121
2020,21939100,237
2019,21939200,205
2020,21939200,233
2019,21942100,22
2020,21942100,31
2019,21942200,12
2020,21942200,43
2019,21943100,4563
2020,21943100,4694
2019,21944100,1658
2020,21944100,1987
2019,21946100,1069
2020,21946100,1159
2019,21947100,738
2020,21947100,876
2019,21948100,2245
2020,21948100,2396
2019,21949100,2598
2020,21949100,2707
2019,21950100,4958
2020,21950100,5085
2019,21951100,1049
2020,21951100,1048
2019,21952100,2524
2020,21952100,2620
2019,21953100,2726
2020,21953100,3185
2019,21954100,0
