block_id,ln_total_hh,ln_total_jobs,ln_total_units,sum_acres,total_hh,total_jobs,total_units
060014414014000,2.8903717578961645,1.791759469228055,2.772588722239781,1.404545746578829,17.0,5.0,15.0
060014414014001,0.0,1.0986122886681096,1.3862943611198906,0.14925151846122672,0.0,2.0,3.0
060014414014002,0.0,1.6094379124341003,1.0986122886681096,0.08994627933756047,0.0,4.0,2.0
060014414014003,4.787491742782046,3.2580965380214817,5.043425116919247,14.83322872548099,119.0,25.0,154.0
060014414014004,2.3978952727983707,0.6931471805599453,2.3025850929940455,0.8950149004413298,10.0,1.0,9.0
060014414014005,5.075173815233827,2.772588722239781,5.25227342804663,28.869790405400728,159.0,15.0,190.0
060014414014006,5.262690188904886,2.3978952727983707,5.459585514144159,69.79683013496884,192.0,10.0,234.0
060014414014007,2.6390573296152584,1.3862943611198906,2.70805020110221,2.6450136649155147,13.0,3.0,14.0
060014414014008,3.8918202981106265,1.3862943611198906,4.23410650459726,5.853179996342844,48.0,3.0,68.0
060014414014009,3.526360524616161,3.4657359027997265,3.5553480614894135,7.119099746470103,33.0,31.0,34.0
060014414014010,3.3672958299864737,1.0986122886681096,3.4339872044851463,11.129863647371048,28.0,2.0,30.0
060014414014011,0.0,0.6931471805599453,1.0986122886681096,1.1952476735048903,0.0,1.0,2.0
060014414014012,2.772588722239781,1.0986122886681096,2.833213344056216,2.7935238678876955,15.0,2.0,16.0
060014414014013,4.465908118654584,1.3862943611198906,4.51085950651685,14.244624227178603,86.0,3.0,90.0
060014414014014,0.0,0.6931471805599453,1.3862943611198906,0.41414825321360266,0.0,1.0,3.0
060014414014015,3.1354942159291497,1.9459101490553132,3.2580965380214817,4.393529798411608,22.0,6.0,25.0
060014414014016,2.833213344056216,2.0794415416798357,2.3025850929940455,0.9347988316867892,16.0,7.0,9.0
060014414014017,2.3978952727983707,1.6094379124341003,1.791759469228055,1.0247451110243497,10.0,4.0,5.0
060014414014018,0.0,0.6931471805599453,0.0,1.1300119104688573,0.0,1.0,0.0
060014414014019,2.995732273553991,1.3862943611198906,2.833213344056216,3.089308748016981,19.0,3.0,16.0
060014414014020,0.0,0.0,0.6931471805599453,0.06227050107984956,0.0,0.0,1.0
060014414021000,3.951243718581427,4.060443010546419,4.0943445622221,45.4448634249764,51.0,57.0,59.0
060014414021001,3.5553480614894135,1.9459101490553132,3.6375861597263857,8.521915756907825,34.0,6.0,37.0
060014414021002,4.624972813284271,3.6635616461296463,4.820281565605037,26.430368236113924,101.0,38.0,123.0
060014414021003,4.6443908991413725,3.1780538303479453,4.718498871295094,30.675634936716367,103.0,23.0,111.0
060014414021004,3.526360524616161,2.3025850929940455,3.58351893845611,5.866276569982653,33.0,9.0,35.0
060014414021005,3.3672958299864737,1.6094379124341003,3.332204510175204,2.7146973208858225,28.0,4.0,27.0
060014414021006,3.951243718581427,2.3025850929940455,3.9702919135521215,10.315405030072698,51.0,9.0,52.0
060014414021007,2.5649493574615367,2.8903717578961645,2.6390573296152584,1.177208996604775,12.0,17.0,13.0
060014414021008,4.2626798770413155,2.772588722239781,4.48863636973214,7.669650049668138,70.0,15.0,88.0
060014414021009,3.2188758248682006,2.3978952727983707,3.4657359027997265,2.2014598973030943,24.0,10.0,31.0
060014414021010,0.0,1.791759469228055,0.6931471805599453,0.16580756438325023,0.0,5.0,1.0
060014414021011,3.6635616461296463,2.197224577336219,3.7135720667043075,7.25154811384629,38.0,8.0,40.0
060014414021012,3.2580965380214817,2.3025850929940455,3.0910424533583156,1.8691034530475479,25.0,9.0,21.0
060014414021013,0.0,2.3025850929940455,1.0986122886681096,1.2958194748521075,0.0,9.0,2.0
060014414021014,2.6390573296152584,1.9459101490553132,2.4849066497880004,1.115432705850956,13.0,6.0,11.0
060014414021015,2.833213344056216,2.197224577336219,2.6390573296152584,1.14137874796756,16.0,8.0,13.0
060014414021016,2.6390573296152584,1.9459101490553132,2.4849066497880004,1.1310003311209185,13.0,6.0,11.0
060014414021017,2.772588722239781,2.5649493574615367,2.6390573296152584,1.21303924524199,15.0,12.0,13.0
060014414022000,4.382026634673881,1.3862943611198906,4.51085950651685,16.79623214047434,79.0,3.0,90.0
060014414022001,4.3694478524670215,2.3978952727983707,4.430816798843313,19.059468328531256,78.0,10.0,83.0
060014414022002,3.784189633918261,1.0986122886681096,3.8501476017100584,10.045071981733987,43.0,2.0,46.0
060014414022003,3.526360524616161,2.4849066497880004,3.526360524616161,8.645962548741494,33.0,11.0,33.0
060014414022004,4.007333185232471,2.197224577336219,4.2484952420493585,18.254893917753517,54.0,8.0,69.0
060014414022005,1.3862943611198906,1.791759469228055,1.0986122886681096,18.59095693945429,3.0,5.0,2.0
060014414022006,0.0,1.6094379124341003,1.0986122886681096,0.10156022199927844,0.0,4.0,2.0
060014414022007,0.0,2.197224577336219,0.0,0.21621701763836654,0.0,8.0,0.0
060014414022008,3.4965075614664802,0.6931471805599453,3.6109179126442243,11.59689240546992,32.0,1.0,36.0
060014414022009,3.58351893845611,1.9459101490553132,3.6888794541139363,9.252852829107011,35.0,6.0,39.0
060014414022010,4.007333185232471,2.5649493574615367,4.23410650459726,5.165239222508315,54.0,12.0,68.0
060014414022011,4.430816798843313,3.737669618283368,4.59511985013459,12.884063199616492,83.0,41.0,98.0
060014414022012,4.574710978503383,3.4339872044851463,4.828313737302301,5.03526190676228,96.0,30.0,124.0
060014414022013,0.0,1.3862943611198906,1.791759469228055,0.07635549537172029,0.0,3.0,5.0
060014414022014,0.0,1.3862943611198906,0.6931471805599453,0.14084994291870734,0.0,3.0,1.0
060014414022015,0.0,0.0,0.6931471805599453,0.11712784726924085,0.0,0.0,1.0
060014414022016,3.4965075614664802,3.044522437723423,3.4965075614664802,7.439595142900916,32.0,20.0,32.0
060014414022017,3.2580965380214817,0.6931471805599453,3.4339872044851463,3.2397957922932843,25.0,1.0,30.0
060014414022018,2.197224577336219,1.791759469228055,1.9459101490553132,0.4961871673346743,8.0,5.0,6.0
060014414022019,0.0,1.0986122886681096,1.0986122886681096,0.4393529798411608,0.0,2.0,2.0
060014414022020,0.0,1.3862943611198906,1.3862943611198906,0.928374097448392,0.0,3.0,3.0
060014414023000,3.044522437723423,1.3862943611198906,3.2188758248682006,5.056512950781594,20.0,3.0,24.0
060014414023001,2.995732273553991,2.0794415416798357,3.1780538303479453,4.853145401620021,19.0,7.0,23.0
060014414023002,3.6375861597263857,1.791759469228055,3.828641396489095,10.840503501480159,37.0,5.0,45.0
060014414023003,2.4849066497880004,1.3862943611198906,2.5649493574615367,1.378599704462225,11.0,3.0,12.0
060014414023004,2.5649493574615367,1.0986122886681096,2.6390573296152584,1.5903688291663165,12.0,2.0,13.0
060014414023005,2.6390573296152584,1.3862943611198906,2.6390573296152584,1.4460594139653953,13.0,3.0,13.0
060014414023006,2.197224577336219,1.0986122886681096,2.0794415416798357,0.9622275047814849,8.0,2.0,7.0
060014414023007,3.044522437723423,1.3862943611198906,2.995732273553991,4.465931611175084,20.0,3.0,19.0
060014414023008,2.995732273553991,1.3862943611198906,3.044522437723423,4.137775954690797,19.0,3.0,20.0
060014414023009,4.663439094112067,2.833213344056216,4.804021044733257,41.95227905091849,105.0,16.0,121.0
060014414023010,3.332204510175204,1.6094379124341003,3.526360524616161,6.573738651695388,27.0,4.0,33.0
060014414023011,2.3978952727983707,0.0,2.3978952727983707,2.1399307117122905,10.0,0.0,10.0
060014414023012,3.0910424533583156,1.6094379124341003,3.044522437723423,3.168135295018854,21.0,4.0,20.0
060014414023013,3.7612001156935624,1.9459101490553132,3.8918202981106265,9.815511285292795,42.0,6.0,48.0
060014414023014,0.0,0.6931471805599453,1.0986122886681096,0.8142115121353345,0.0,1.0,2.0
060014415031000,0.0,1.9459101490553132,1.3862943611198906,121.31899793914293,0.0,6.0,3.0
060014415031001,0.0,1.0986122886681096,1.0986122886681096,2.6242568312222314,0.0,2.0,2.0
060014415031002,0.0,1.3862943611198906,0.6931471805599453,0.08129759863202582,0.0,3.0,1.0
060014415031003,3.332204510175204,2.3978952727983707,3.7612001156935624,7.189277612766441,27.0,10.0,42.0
060014415031004,2.0794415416798357,1.6094379124341003,3.9702919135521215,3.180490553169618,7.0,4.0,52.0
060014415031005,2.5649493574615367,1.3862943611198906,3.044522437723423,2.024038390258126,12.0,3.0,20.0
060014415031006,3.2188758248682006,1.0986122886681096,3.1354942159291497,4.0310265242681975,24.0,2.0,22.0
060014415031007,3.9318256327243257,0.0,4.0943445622221,1.9340921109205655,50.0,0.0,59.0
060014415031008,1.6094379124341003,1.791759469228055,1.9459101490553132,1.4900441329821146,4.0,5.0,6.0
060014415031009,3.737669618283368,2.3025850929940455,3.784189633918261,6.3585100547090825,41.0,9.0,43.0
060014415031010,4.143134726391533,2.3025850929940455,4.330733340286331,4.445916092970847,62.0,9.0,75.0
060014415031011,2.995732273553991,1.3862943611198906,2.70805020110221,0.6261644830807095,19.0,3.0,14.0
060014415031012,2.9444389791664403,1.6094379124341003,2.772588722239781,1.0244980058613344,18.0,4.0,15.0
060014415031013,0.0,2.0794415416798357,0.0,35.14996812343397,0.0,7.0,0.0
060014415031014,1.6094379124341003,3.6888794541139363,1.0986122886681096,4508.821407214482,4.0,39.0,2.0
060014415031015,0.0,3.6888794541139363,1.3862943611198906,1.959543942711139,0.0,39.0,3.0
060014415031016,0.0,1.0986122886681096,0.0,0.6963423493770479,0.0,2.0,0.0
060014415031017,0.0,0.6931471805599453,0.6931471805599453,6.993323218495327,0.0,1.0,1.0
060014415031018,0.0,1.3862943611198906,1.3862943611198906,113.90114805058737,0.0,3.0,3.0
060014415031019,0.0,0.6931471805599453,0.0,0.07462575923061336,0.0,1.0,0.0
060014415031020,1.0986122886681096,1.6094379124341003,0.6931471805599453,0.06770681466618564,2.0,4.0,1.0
060014415031021,1.3862943611198906,3.4965075614664802,0.6931471805599453,2.6598399746964314,3.0,32.0,1.0
060014415031022,1.791759469228055,1.3862943611198906,0.6931471805599453,1.802137953870408,5.0,3.0,1.0
060014415031023,0.0,1.791759469228055,0.6931471805599453,10.468116020816138,0.0,5.0,1.0
060014415031026,0.6931471805599453,1.791759469228055,1.3862943611198906,2357.2705752113984,1.0,5.0,3.0
060014415031027,0.0,1.6094379124341003,0.6931471805599453,2.1134904592696557,0.0,4.0,1.0
060014415031028,0.0,1.9459101490553132,1.0986122886681096,1.459155987605205,0.0,6.0,2.0
060014415031029,0.0,1.3862943611198906,1.0986122886681096,3.5854959153516552,0.0,3.0,2.0
060014415031030,0.6931471805599453,1.791759469228055,1.6094379124341003,3957.998299916478,1.0,5.0,4.0
060014415031032,0.0,6.732210706467206,0.6931471805599453,405.1306444996862,0.0,838.0,1.0
060014415031033,0.6931471805599453,1.0986122886681096,1.0986122886681096,1.215757402035158,1.0,2.0,2.0
060014415031034,0.0,2.0794415416798357,0.0,0.5797087124338376,0.0,7.0,0.0
060014415031035,0.0,2.6390573296152584,1.3862943611198906,1.2189697691543566,0.0,13.0,3.0
060014415031036,1.3862943611198906,2.8903717578961645,1.0986122886681096,2.8268830648947576,3.0,17.0,2.0
060014415031037,0.0,7.352441100243582,0.0,192.18258106284873,0.0,1559.0,0.0
060014415031038,0.0,1.0986122886681096,1.0986122886681096,0.11020890270481311,0.0,2.0,2.0
060014415031039,0.0,2.3025850929940455,0.6931471805599453,0.8633854395753745,0.0,9.0,1.0
060014415031040,0.0,1.6094379124341003,1.3862943611198906,0.9607448738033932,0.0,4.0,3.0
060014415031041,1.0986122886681096,1.6094379124341003,1.3862943611198906,0.2651438399153912,2.0,4.0,3.0
060014415031042,0.0,7.189922170745808,0.6931471805599453,101.1033245528632,0.0,1325.0,1.0
060014415031043,2.3025850929940455,8.422003004412488,1.0986122886681096,97.53290205245548,9.0,4545.0,2.0
060014415031044,0.0,6.352629396319566,1.3862943611198906,78.96393747250954,0.0,573.0,3.0
060014415031045,0.0,2.9444389791664403,0.6931471805599453,1.5419362172153224,0.0,18.0,1.0
060014415031046,0.0,3.7135720667043075,0.6931471805599453,6.138586459625487,0.0,40.0,1.0
060014415031047,0.0,2.772588722239781,1.0986122886681096,1.1705371572033625,0.0,15.0,2.0
060014415031048,0.0,1.9459101490553132,1.3862943611198906,1.291865792243863,0.0,6.0,3.0
060014415031049,0.0,5.468060141135131,0.6931471805599453,33.896897841783506,0.0,236.0,1.0
060014415031050,0.0,2.5649493574615367,1.0986122886681096,0.2073212317698166,0.0,12.0,2.0
060014415031051,1.9459101490553132,6.595780513961311,1.0986122886681096,96.74290684629564,6.0,731.0,2.0
060014415031052,0.0,1.9459101490553132,0.0,0.07511996955664392,0.0,6.0,0.0
060014415031053,1.3862943611198906,1.9459101490553132,0.6931471805599453,0.6654542040001383,3.0,6.0,1.0
060014415031054,0.0,2.8903717578961645,0.0,1.1621355816608432,0.0,17.0,0.0
060014415031055,0.0,3.295836866004329,1.791759469228055,5.484004882798021,0.0,26.0,5.0
060014415031056,0.0,1.0986122886681096,0.6931471805599453,0.09834785488007985,0.0,2.0,1.0
060014415031057,2.197224577336219,7.637716432664798,0.6931471805599453,170.95303519271732,8.0,2074.0,1.0
060014415031058,0.0,2.3025850929940455,0.6931471805599453,0.9051462121249562,0.0,9.0,1.0
060014415031059,0.0,6.317164686747284,0.6931471805599453,18.57069431608704,0.0,553.0,1.0
060014415031060,0.0,1.9459101490553132,0.6931471805599453,0.4934690105415062,0.0,6.0,1.0
060014415031061,0.0,3.951243718581427,0.0,4.258363274242252,0.0,51.0,0.0
060014415031062,0.0,2.3025850929940455,0.6931471805599453,0.7306899670361713,0.0,9.0,1.0
060014415031063,0.0,1.9459101490553132,0.6931471805599453,0.4539321844590621,0.0,6.0,1.0
060014415031064,0.0,5.327876168789581,1.0986122886681096,24.23459175756018,0.0,205.0,2.0
060014415031065,1.3862943611198906,4.787491742782046,1.3862943611198906,10.463668127881864,3.0,119.0,3.0
060014415031066,0.0,4.04305126783455,0.6931471805599453,3.3532170621172956,0.0,56.0,1.0
060014415031067,0.0,2.0794415416798357,1.3862943611198906,0.15542914753660864,0.0,7.0,3.0
060014415031068,0.0,6.843749949006225,0.0,66.27904103428337,0.0,937.0,0.0
060014415031069,0.0,2.70805020110221,0.0,0.6236934314505567,0.0,14.0,0.0
060014415031070,0.0,3.58351893845611,1.0986122886681096,3.1199497882308753,0.0,35.0,2.0
060014415031071,0.0,3.0910424533583156,0.0,1.8747868717968992,0.0,21.0,0.0
060014415031072,0.0,1.9459101490553132,0.6931471805599453,0.2893601458908882,0.0,6.0,1.0
060014415031073,0.0,3.7612001156935624,0.0,2.5797779018794817,0.0,42.0,0.0
060014415031074,0.0,3.4011973816621555,0.6931471805599453,1.4282678422282955,0.0,29.0,1.0
060014415031075,0.0,2.995732273553991,1.0986122886681096,0.813717301809304,0.0,19.0,2.0
060014415031076,0.0,4.174387269895637,0.0,4.258363274242252,0.0,64.0,0.0
060014415031077,2.0794415416798357,6.159095388491933,1.3862943611198906,26.656469460272902,7.0,472.0,3.0
060014415031078,0.0,6.639875833826536,0.0,45.13820591767444,0.0,764.0,0.0
060014415031079,0.0,3.6375861597263857,0.6931471805599453,1.3766228631581028,0.0,37.0,1.0
060014415031080,0.0,7.044032897274684,1.0986122886681096,50.661994731717925,0.0,1145.0,2.0
060014415031081,0.0,4.700480365792416,0.0,4.194363037021295,0.0,109.0,0.0
060014415031082,0.0,3.8918202981106265,0.6931471805599453,1.5901217240033012,0.0,48.0,1.0
060014415031083,0.0,5.225746673713201,0.6931471805599453,7.968647296916622,0.0,185.0,1.0
060014415031084,0.0,6.620073206530356,0.6931471805599453,63.463277701724294,0.0,749.0,1.0
060014415031085,0.0,5.46383180502561,0.6931471805599453,8.995369249245094,0.0,235.0,1.0
060014415031086,0.0,4.762173934797756,0.0,10.03543488037639,0.0,116.0,0.0
060014415031087,0.0,2.4849066497880004,0.6931471805599453,0.6325892173191067,0.0,11.0,1.0
060014415031088,0.0,5.831882477283517,0.6931471805599453,49.918949506530986,0.0,340.0,1.0
060014415031089,0.0,1.6094379124341003,0.0,0.8927909539741923,0.0,4.0,0.0
060014415031090,0.0,1.0986122886681096,1.3862943611198906,0.915771734134613,0.0,2.0,3.0
060014415031091,0.0,1.9459101490553132,0.0,0.7210528656785755,0.0,6.0,0.0
060014415031092,0.0,4.875197323201151,0.6931471805599453,11.138512328076583,0.0,130.0,1.0
060014415031093,0.0,1.9459101490553132,1.0986122886681096,0.8067983572448763,0.0,6.0,2.0
060014415031094,0.0,2.6390573296152584,0.6931471805599453,0.688434984160559,0.0,13.0,1.0
060014415031095,0.6931471805599453,1.9459101490553132,1.0986122886681096,13.930059354660155,1.0,6.0,2.0
060014415031096,2.197224577336219,1.791759469228055,2.197224577336219,12.740495099904617,8.0,5.0,8.0
060014415031097,0.0,1.9459101490553132,0.0,419.1973530094938,0.0,6.0,0.0
060014415031098,0.6931471805599453,0.6931471805599453,1.3862943611198906,0.1153981111281339,1.0,1.0,3.0
060014415031099,0.0,5.099866427824198,0.0,8.897268499528028,0.0,163.0,0.0
060014415031100,1.0986122886681096,7.253470382684527,1.6094379124341003,112.6238614629614,2.0,1412.0,4.0
060014415031101,0.0,3.58351893845611,0.0,1.0961585031357646,0.0,35.0,0.0
060014415031102,0.0,3.1354942159291497,0.6931471805599453,0.9441888278813697,0.0,22.0,1.0
060014415031103,0.0,3.2580965380214817,0.6931471805599453,1.0262277420024413,0.0,25.0,1.0
060014415031104,0.0,1.3862943611198906,1.3862943611198906,0.6738557795426577,0.0,3.0,3.0
060014415031105,0.0,1.9459101490553132,1.6094379124341003,0.48803269695517015,0.0,6.0,4.0
060014415031106,0.0,1.6094379124341003,1.0986122886681096,0.11935179373637833,0.0,4.0,2.0
060014415031107,0.0,1.6094379124341003,1.3862943611198906,0.2216533312247026,0.0,4.0,3.0
060014415031108,0.0,2.197224577336219,0.0,0.142332573896799,0.0,8.0,0.0
060014415031109,4.820281565605037,6.218600119691729,4.955827057601261,37.99241881359869,123.0,501.0,141.0
060014415031110,0.0,4.110873864173311,0.6931471805599453,2.4932910948241354,0.0,60.0,1.0
060014415031111,0.0,2.3978952727983707,0.0,0.4643106013057037,0.0,10.0,0.0
060014415031112,4.442651256490317,2.0794415416798357,4.6443908991413725,4.5761405138798965,84.0,7.0,103.0
060014415031113,0.0,2.0794415416798357,0.6931471805599453,0.32098960675684357,0.0,7.0,1.0
060014415031114,0.0,5.968707559985366,0.6931471805599453,73.71468249457604,0.0,390.0,1.0
060014415031115,0.0,1.3862943611198906,0.6931471805599453,0.07462575923061336,0.0,3.0,1.0
060014415031116,0.0,2.197224577336219,1.3862943611198906,1.1290234898167961,0.0,8.0,3.0
060014415031117,0.0,5.351858133476067,0.6931471805599453,36.564150971370395,0.0,210.0,1.0
060014415031118,0.0,1.9459101490553132,0.6931471805599453,0.9985519637447304,0.0,6.0,1.0
060014415031119,2.6390573296152584,6.853299093186078,2.70805020110221,62.62386146296141,13.0,946.0,14.0
060014415031120,0.0,3.8918202981106265,0.6931471805599453,7.640985850758366,0.0,48.0,1.0
060014415031121,0.0,2.70805020110221,0.6931471805599453,2.1320233464958016,0.0,14.0,1.0
060014415031122,1.3862943611198906,1.791759469228055,1.3862943611198906,0.13516652416935598,3.0,5.0,3.0
060014415031123,1.0986122886681096,1.9459101490553132,1.0986122886681096,0.2888659355648577,2.0,6.0,2.0
060014415031124,0.0,0.6931471805599453,0.6931471805599453,0.07264891792649115,0.0,1.0,1.0
060014415031125,0.0,0.6931471805599453,0.6931471805599453,0.927385676796331,0.0,1.0,1.0
060014415031126,0.0,0.0,0.6931471805599453,0.18285782063130426,0.0,0.0,1.0
060014415031127,0.0,4.1588830833596715,1.791759469228055,8.322501890354497,0.0,63.0,5.0
060014415031128,0.0,5.843544417031359,0.6931471805599453,11.5706992581903,0.0,344.0,1.0
060014415031129,0.0,6.025865973825314,1.3862943611198906,47.491141279905904,0.0,413.0,3.0
060014415031130,0.0,3.7612001156935624,1.0986122886681096,10.188887186608877,0.0,42.0,2.0
060014415031131,1.0986122886681096,4.330733340286331,1.0986122886681096,8.26690322867606,2.0,75.0,2.0
060014415031132,0.0,1.0986122886681096,0.6931471805599453,2.1910814804564525,0.0,2.0,1.0
060014415031133,0.0,2.197224577336219,0.0,0.2792288342072619,0.0,8.0,0.0
060014415031134,0.0,7.613818684808629,0.6931471805599453,26.750616527381723,0.0,2025.0,1.0
060014415031135,0.0,3.295836866004329,0.6931471805599453,2.4535071635786756,0.0,26.0,1.0
060014415031136,0.0,1.0986122886681096,1.3862943611198906,5.527248286325694,0.0,2.0,3.0
060014415031137,0.0,1.791759469228055,1.791759469228055,1.7208403552383822,0.0,5.0,5.0
060014415031138,0.0,2.197224577336219,0.6931471805599453,0.66693683497823,0.0,8.0,1.0
060014415031139,0.0,3.0910424533583156,1.0986122886681096,2.5402410757970375,0.0,21.0,2.0
060014415031140,1.3862943611198906,5.940171252720432,1.3862943611198906,80.25036695116708,3.0,379.0,3.0
060014415031141,0.0,7.400620577371135,1.0986122886681096,45.28202112254933,0.0,1636.0,2.0
060014415031142,0.0,5.468060141135131,0.6931471805599453,18.41229990659425,0.0,236.0,1.0
060014415031143,0.0,3.4011973816621555,0.6931471805599453,0.806551252081861,0.0,29.0,1.0
060014415031144,0.0,3.044522437723423,0.0,0.46307507549062726,0.0,20.0,0.0
060014415031145,0.0,5.323009979138408,0.0,2.556797121719061,0.0,204.0,0.0
060014415031146,0.0,4.875197323201151,0.6931471805599453,1.8520531967994938,0.0,130.0,1.0
060014415031147,0.0,6.395261598115449,1.0986122886681096,8.01213780560731,0.0,598.0,2.0
060014415031148,0.0,2.197224577336219,1.0986122886681096,0.07833233667584251,0.0,8.0,2.0
060014415031149,0.0,4.976733742420574,1.0986122886681096,1.8693505582105632,0.0,144.0,2.0
060014415031150,0.0,2.3978952727983707,0.0,0.7497170645883475,0.0,10.0,0.0
060014415031151,0.0,1.791759469228055,0.6931471805599453,0.18211650514225844,0.0,5.0,1.0
060014415031152,0.0,2.3978952727983707,0.6931471805599453,0.06227050107984956,0.0,10.0,1.0
060014415031153,0.0,3.3672958299864737,1.0986122886681096,4.161498050340263,0.0,28.0,2.0
060014415031154,0.0,1.9459101490553132,0.6931471805599453,1.3294257770221851,0.0,6.0,1.0
060014415031155,2.70805020110221,7.722677516468003,2.772588722239781,494.2869286310868,14.0,2258.0,15.0
060014415031156,0.0,6.05443934626937,0.6931471805599453,27.240378960478,0.0,425.0,1.0
060014415031157,0.0,2.833213344056216,1.0986122886681096,2.869879363259416,0.0,16.0,2.0
060014415031158,0.0,1.9459101490553132,1.6094379124341003,0.1215757402035158,0.0,6.0,4.0
060014415031159,0.0,4.382026634673881,1.0986122886681096,21.285638742135877,0.0,79.0,2.0
060014415031160,0.0,1.6094379124341003,1.0986122886681096,0.36645695675165435,0.0,4.0,2.0
060014415031161,0.0,4.290459441148391,0.0,17.463416080615588,0.0,72.0,0.0
060014415031162,0.0,3.295836866004329,1.0986122886681096,7.742298967594628,0.0,26.0,2.0
060014415031163,0.0,5.356586274672012,1.0986122886681096,47.62037728016289,0.0,211.0,2.0
060014415031164,0.6931471805599453,1.6094379124341003,1.3862943611198906,0.3758469529462348,1.0,4.0,3.0
060014415031165,0.0,4.672828834461906,0.0,16.41247782231162,0.0,106.0,0.0
060014415031166,0.0,2.197224577336219,0.6931471805599453,1.3907078574499736,0.0,8.0,1.0
060014415031167,0.0,1.3862943611198906,1.0986122886681096,0.08698101738137716,0.0,3.0,2.0
060014415031168,0.0,2.9444389791664403,0.0,2.7678249309341068,0.0,18.0,0.0
060014415031169,1.9459101490553132,1.791759469228055,1.0986122886681096,0.533500046949981,6.0,5.0,2.0
060014415031170,0.0,5.755742213586912,0.6931471805599453,65.36153956400764,0.0,315.0,1.0
060014415031171,0.0,2.3025850929940455,0.0,1.6432493340515857,0.0,9.0,0.0
060014415031172,0.0,4.584967478670571,1.0986122886681096,1.2572710694217244,0.0,97.0,2.0
060014415031173,0.0,5.820082930352362,0.0,4.23019328565851,0.0,336.0,0.0
060014415031174,0.0,8.471358655072438,0.6931471805599453,1990.829186085014,0.0,4775.0,1.0
060014415031175,0.0,6.664409020350408,1.0986122886681096,71.93997321380033,0.0,783.0,2.0
060014415031176,0.0,5.187385805840755,1.0986122886681096,20.543087727274973,0.0,178.0,2.0
060014415031177,0.0,2.8903717578961645,1.6094379124341003,0.7929604681160208,0.0,17.0,4.0
060014415031178,0.0,2.4849066497880004,0.6931471805599453,2.9321498643392654,0.0,11.0,1.0
060014415031179,0.0,2.833213344056216,1.0986122886681096,0.8537483382177787,0.0,16.0,2.0
060014415031180,0.0,5.0106352940962555,1.3862943611198906,79.4257770221851,0.0,149.0,3.0
060014415031181,4.3694478524670215,4.709530201312334,4.564348191467836,41.54282579580217,78.0,110.0,95.0
060014415031182,0.0,7.192182058713245,0.6931471805599453,74.93464068438246,0.0,1328.0,1.0
060014415031183,0.0,6.584791392385716,0.0,65.24861250450967,0.0,723.0,0.0
060014415031184,0.0,1.3862943611198906,0.6931471805599453,1.2300895014900441,0.0,3.0,1.0
060014415031185,0.0,1.791759469228055,0.6931471805599453,0.9765596042363709,0.0,5.0,1.0
060014415031186,0.0,3.044522437723423,1.3862943611198906,6.092624899304646,0.0,20.0,3.0
060014415031187,1.0986122886681096,3.044522437723423,0.6931471805599453,11.773819702188858,2.0,20.0,1.0
060014415031188,0.0,0.6931471805599453,0.0,3.0028219409616344,0.0,1.0,0.0
060014415031189,0.0,4.060443010546419,0.6931471805599453,5.387139658896033,0.0,57.0,1.0
060014415031190,0.0,2.6390573296152584,1.0986122886681096,3.808137667228419,0.0,13.0,2.0
060014415031191,0.0,1.3862943611198906,0.6931471805599453,1.5634343663976515,0.0,3.0,1.0
060014415031192,0.6931471805599453,2.197224577336219,1.0986122886681096,1.6526393302461662,1.0,8.0,2.0
060014415031193,0.0,6.226536669287466,0.0,19.0100472959282,0.0,505.0,0.0
060014415031194,0.6931471805599453,3.6109179126442243,1.3862943611198906,1.1053013941673298,1.0,36.0,3.0
060014415031195,0.0,7.0085051820822795,1.0986122886681096,41.70443257241417,0.0,1105.0,2.0
060014415031196,0.0,5.42934562895444,0.0,17.89634432621835,0.0,227.0,0.0
060014415031197,0.0,2.3025850929940455,0.6931471805599453,0.7151223417662088,0.0,9.0,1.0
060014415031198,2.0794415416798357,2.4849066497880004,1.0986122886681096,13.177377028115625,7.0,11.0,2.0
060014415031199,0.0,3.9318256327243257,0.6931471805599453,59.867650474689015,0.0,50.0,1.0
060014415031200,0.0,4.007333185232471,0.6931471805599453,6.099543843869074,0.0,54.0,1.0
060014415031201,0.0,2.8903717578961645,1.0986122886681096,1.9961155068373997,0.0,17.0,2.0
060014415031202,0.0,6.848005274576363,0.6931471805599453,56.27449429928389,0.0,941.0,1.0
060014415031203,0.0,4.1588830833596715,0.0,5.954493113179106,0.0,63.0,0.0
060014415031204,0.0,6.685860947068359,0.6931471805599453,158.09689487652153,0.0,800.0,1.0
060014415031205,0.0,5.5012582105447265,0.6931471805599453,11.05597920362948,0.0,244.0,1.0
060014415031206,0.0,7.408530566894626,0.6931471805599453,86.16902981570897,0.0,1649.0,1.0
060014415031207,0.0,4.454347296253507,0.0,23.014880672916778,0.0,85.0,0.0
060014415031208,0.0,5.5254529391317835,0.6931471805599453,5.830446321345438,0.0,250.0,1.0
060014415031209,0.0,2.4849066497880004,0.0,6.118818046584265,0.0,11.0,0.0
060014415031210,0.0,1.9459101490553132,0.6931471805599453,2.392966398639933,0.0,6.0,1.0
060014415031211,0.0,1.6094379124341003,1.0986122886681096,0.8006207281694944,0.0,4.0,2.0
060014415031212,0.0,5.60947179518496,0.6931471805599453,44.17968499033819,0.0,272.0,1.0
